@relation train_twc_conv_w
@attribute agent_ring_count numeric
@attribute agent_speech_duration numeric
@attribute agent_speech_ratio numeric
@attribute agent_first_half_speech_ratio numeric
@attribute agent_spoke_first numeric
@attribute agent_first_speech_time numeric
@attribute agent_speech_duration_before_ring numeric
@attribute agent_speech_duration_after_ring numeric
@attribute agent_silence_duration numeric
@attribute agent_silence_ratio numeric
@attribute caller_ring_count numeric
@attribute caller_speech_duration numeric
@attribute caller_speech_ratio numeric
@attribute caller_first_half_speech_ratio numeric
@attribute caller_spoke_first numeric
@attribute caller_first_speech_time numeric
@attribute caller_speech_duration_before_ring numeric
@attribute caller_speech_duration_after_ring numeric
@attribute caller_silence_duration numeric
@attribute caller_silence_ratio numeric
@attribute analyzed_call_duration numeric
@attribute conversation_switch_count numeric
@attribute overlapping_speech_count numeric
@attribute overlapping_speech_duration numeric
@attribute overlapping_silence_count numeric
@attribute overlapping_silence_duration numeric
@attribute estimated_hold_time_duration numeric
@attribute agent_eighths_speech_seg_ratio_0 numeric
@attribute agent_eighths_speech_seg_ratio_1 numeric
@attribute agent_eighths_speech_seg_ratio_2 numeric
@attribute agent_eighths_speech_seg_ratio_3 numeric
@attribute agent_eighths_speech_seg_ratio_4 numeric
@attribute agent_eighths_speech_seg_ratio_5 numeric
@attribute agent_eighths_speech_seg_ratio_6 numeric
@attribute agent_eighths_speech_seg_ratio_7 numeric
@attribute caller_eighths_speech_seg_ratio_0 numeric
@attribute caller_eighths_speech_seg_ratio_1 numeric
@attribute caller_eighths_speech_seg_ratio_2 numeric
@attribute caller_eighths_speech_seg_ratio_3 numeric
@attribute caller_eighths_speech_seg_ratio_4 numeric
@attribute caller_eighths_speech_seg_ratio_5 numeric
@attribute caller_eighths_speech_seg_ratio_6 numeric
@attribute caller_eighths_speech_seg_ratio_7 numeric
@attribute overlapping_speech_ratio numeric
@attribute overlapping_silence_ratio numeric
@attribute overlapping_silence_large_count numeric
@attribute agent_speech_duration_after_last_hold numeric
@attribute eighths_overlapping_silence_seg_ratio_0 numeric
@attribute eighths_overlapping_silence_seg_ratio_1 numeric
@attribute eighths_overlapping_silence_seg_ratio_2 numeric
@attribute eighths_overlapping_silence_seg_ratio_3 numeric
@attribute eighths_overlapping_silence_seg_ratio_4 numeric
@attribute eighths_overlapping_silence_seg_ratio_5 numeric
@attribute eighths_overlapping_silence_seg_ratio_6 numeric
@attribute eighths_overlapping_silence_seg_ratio_7 numeric
@attribute caller_final_speech_ratio numeric
@attribute final_overlapping_silence_ratio numeric
@attribute final_switch_count numeric
@attribute agent_final_speech_end numeric
@attribute caller_final_speech_end numeric
@attribute classification {'No','Sale'}
@data
9,249.96182324263,0.315221078162995,0.352955125779816,1,0.2195,16.2231232426304,172.438,531.457496260771,0.670208765466209,0,75.48854,0.095196853099654,0.100732854530099,0,0.27937,-1,-1,717.484521,0.904803146900346,792.973061,56,11,6.45533999999994,109,462.424296260771,285.48105,0.60703,0.42605,0.37209,0.00664,0.07127,0.37424,0.14726,0.51718,0.02446,0.1221,0.25637,0,0,0.04842,0.02303,0.28719,0.00814068007790739,0.583152592444462,24,63.96452,0.34727,0.3681,0.38553,0.99336,0.92873,0.57734,0.83373,0.23116,0.2993195,0.350466549999999,6,3.27781,4.19572,'No'
4,98.6058739229025,0.627870279023273,0.752993859952264,1,0.2195,20.8525997278912,0,52.9148514353741,0.336933908837725,0,3.77142,0.0240144165201092,0.00571773641185475,0,0.28934,-1,-1,153.276743,0.975985583479891,157.048163,8,1,0.44898,24,49.5924114353741,0,0.9263,0.6549,0.79772,0.63305,0.599,0.41583,0.64798,0.34817,0.02287,0,0,0,0.05845,0.1108,0,0,0.00285886820592738,0.315778360523543,0,-1,0.0737,0.24447,0.20228,0.36695,0.34256,0.47337,0.29255,0.53036,0,0.520571415306121,0,3.99601,46.90848,'No'
1,120.42632,0.64028750749947,0.660339545222898,1,0.22948,7.6127,112.81362,65.7305997959184,0.349479099832775,0,16.86168,0.0896508592096284,0.0844521591324125,0,58.078,-1,-1,171.219953,0.910349140790372,188.081633,18,2,1.57643000000002,34,50.4453497959184,0,0.69317,0.82685,0.75343,0.3679,0.74684,0.39483,0.687,0.65012,0,0,0.05559,0.28221,0.02886,0.11628,0.09954,0.13472,0.00838162650363641,0.268209867126783,0,-1,0.2228,0.17315,0.19097,0.38384,0.22431,0.48889,0.21347,0.24826,0.142177,0.13251585,2,-0.0508,3.17188,'No'
5,100.940608571429,0.506705044622547,0.583083859892339,1,0.22948,15.9437628117914,23.49661,93.5698677006803,0.469705152956837,0,24.12513,0.12110413485891,0.0517000479233462,0,0.32925,-1,-1,175.084666,0.87889586514109,199.209796,21,7,4.36010018140589,36,74.9721779501134,0,0.66303,0.8233,0.65047,0.19553,0.75648,0.27634,0.48735,0.20114,0.04448,0,0,0.16232,0.24276,0.30011,0.08153,0.13764,0.0218869767900665,0.376347847623484,0,-1,0.25844,0.1767,0.34953,0.62892,0.10137,0.40348,0.43113,0.66122,0.1356915,0.613876500000001,2,6.00888,2.77624,'Sale'
9,392.368320839002,0.259535366218876,0.260353710017485,1,0.2195,21.73061,303.42048,1108.0017462585,0.7328971879571,0,263.69053,0.174420345979156,0.13155639894397,0,8.54059,-1,-1,1248.120082,0.825579654020844,1511.810612,188,40,24.3946999999995,300,868.705916258503,218.24399,0.50371,0.16015,0.19107,0.18648,0.26113,0.2162,0.29682,0.26053,0.04683,0.13368,0.19613,0.14959,0.17666,0.23661,0.25176,0.20411,0.0161360819975508,0.574612923975495,18,29.40307,0.39508,0.7069,0.62864,0.67412,0.58074,0.5738,0.49366,0.54396,0.2040345,0.58267800000001,2,-0.03338,3.78791,'No'
7,144.641250068027,0.272251345155989,0.457664823638593,1,0.22948,18.2585100680272,52.23127,377.517842555555,0.710583878442683,0,83.67988,0.157506657898608,0.232355455572314,0,25.80136,-1,-1,447.598487,0.842493342101392,531.278367,38,8,5.58726,73,299.425222555555,170.677917,0.79221,0.5993,0.20493,0.23422,0.20183,0.04051,0.0305,0.07452,0.02163,0.03395,0.30303,0.5708,0.27645,0.03059,0.01795,0.00563,0.0105166337405189,0.563593854284595,14,0,0.16602,0.33084,0.42774,0.24501,0.52493,0.94281,0.95155,0.91985,0,0.976056,0,16.58813,66.03573,'No'
6,495.34403,0.404608642652262,0.445298038612217,1,0.22948,21.61088,402.16581,720.948759238095,0.588887886459756,0,295.07933,0.241027730133416,0.232006363865328,0,1.95556,-1,-1,929.175363999999,0.758972269866583,1224.254694,101,41,28.23574,185,454.105169238095,90.6837700000002,0.60888,0.39548,0.51734,0.25948,0.9275,0.45705,0.07113,0,0.20563,0.21391,0.11866,0.38982,0.03221,0.43735,0.40436,0.12629,0.023063615878609,0.370923772204948,7,0,0.21567,0.38871,0.39001,0.36478,0.06996,0.12986,0.53468,0.87371,0.232977,0.767022999999983,0,243.76306,2.13226,'No'
3,818.07123,0.473707295026133,0.497839149960715,1,0.2195,13.03038,713.94789,904.463917351473,0.523733313219323,0,286.49829,0.165897937744997,0.172501786326116,0,82.70204,-1,-1,1440.456812,0.834102062255004,1726.955102,231,87,53.8670600000007,329,671.832687351474,221.89585,0.65086,0.41167,0.68673,0.2421,0.6186,0.26895,0.30246,0.60829,0.01895,0.25545,0.15835,0.25726,0.22153,0.09554,0.23456,0.08555,0.0311919284627706,0.389027303937097,19,114.03125,0.30972,0.36453,0.2115,0.54118,0.20826,0.65627,0.48877,0.33199,0.182587,0.22448159999999,7,3.053,1.37685,'Sale'
7,206.301196870748,0.335206608327019,0.427342744405197,1,0.2195,15.2253868707483,106.58781,399.914676185941,0.64979769510729,0,60.13326,0.0977069761978919,0.134620565170401,0,7.79229,-1,-1,555.311638,0.902293023802108,615.444898,58,12,7.1436900000001,103,346.925106185941,148.44263,0.65028,0.33358,0.4949,0.23062,0.55814,0.21818,0.02322,0.17275,0.1472,0.04617,0.14928,0.19583,0.10609,0.0926,0.00817,0.03631,0.0116073592017983,0.563698078111196,13,10.14697,0.20006,0.54153,0.35233,0.57368,0.36353,0.68922,0.97251,0.81674,0.139682,0.45224,6,2.36824,4.45351,'No'
7,330.409230793651,0.200992823272172,0.202195403705115,0,0.2195,7.62268,260.35844,1304.53680066667,0.793569035582401,0,159.76731,0.097188818321953,0.0836843941330096,1,0.20952,-1,-1,1484.118404,0.902811181678047,1643.885714,96,21,14.1980000000004,188,1158.96749066667,754.507020258503,0.41762,0.21469,0.11495,0.06152,0.26943,0.07453,0.07958,0.37562,0.10324,0.18804,0.03651,0.00694,0.15071,0.01801,0,0.27404,0.00863685344977721,0.705017070710225,72,0,0.44622,0.60635,0.84912,0.93153,0.59394,0.90745,0.92042,0.3851,0.14317,0.629846500000008,1,15.24716,11.7352,'Sale'
6,208.346296394558,0.229267467510341,0.301612814206199,1,0.22948,13.4893463945578,116.60481,692.459508492064,0.761993088491386,0,123.2399,0.13561508055665,0.166576411514766,0,3.3424,-1,-1,785.507855,0.86438491944335,908.747755,55,16,7.94194000000005,116,577.161548492064,363.35436,0.68152,0.19694,0.13752,0.19048,0.14575,0.06139,0.04727,0.37328,0.08854,0.30109,0.14677,0.12991,0.17233,0,0,0.24629,0.00873943286935554,0.635117440804092,31,40.5579,0.24005,0.46236,0.71571,0.69657,0.68772,0.93861,0.95273,0.3872,0.360681,0.434665749999999,1,15.90693,2.10829,'No'
8,415.306068163265,0.425182804499922,0.422618710324723,1,0.22948,15.9437681632653,207.40869,551.616924789116,0.564735382097179,0,118.89998,0.121727638546111,0.124802096318598,0,8.81995,-1,-1,857.870632,0.878272361453889,976.770612,93,28,13.1400899999997,162,446.226194789116,153.44117,0.58901,0.34386,0.37117,0.38643,0.53108,0.58305,0.29407,0.30279,0.00695,0.22734,0.13263,0.1323,0.07469,0.05826,0.0246,0.31706,0.0134525853240962,0.456838268173772,12,36.73645,0.36424,0.42104,0.5007,0.5008,0.39824,0.36285,0.68517,0.42166,0.346716,0.559503999999993,8,5.18876,2.79417,'Sale'
2,80.28754,0.64515268453252,0.7275720148538,1,0.22948,21.67075,12.08254,41.0566708843537,0.329911981846859,0,31.94741,0.256714271297403,0.2772383729482,0,5.12834,-1,-1,92.499937,0.743285728702597,124.447347,20,13,14.74649,18,24.9033708843537,0,0.90764,0.48545,0.80454,0.71266,0.78858,0.52016,0.16548,0.77224,0.36824,0.33087,0.05772,0.35212,0.0263,0.44946,0.4395,0.0295,0.118495816548022,0.200111705750977,0,-1,0.06542,0.35549,0.19546,0.03015,0.21142,0.16443,0.38027,0.19826,0.022948,0.317541436848072,2,-0.06965,12.42195,'No'
8,198.20954,0.399689683927645,0.512760163606852,1,0.22948,21.73061,112.76373,287.32261376644,0.579386263050573,0,52.36103,0.105586055700578,0.16377103512494,0,8.72018,-1,-1,443.547541,0.894413944299422,495.908571,46,16,11.32429,73,246.28587376644,153.43126,0.70835,0.65411,0.2889,0.39968,0,0.548,0.13187,0.46661,0.13295,0.08418,0.18378,0.25417,0.02559,0.03831,0.05344,0.07227,0.022835439155981,0.496635646505976,14,28.9242,0.18429,0.24224,0.42894,0.42939,0.97441,0.4137,0.8266,0.47352,0.165126,0.265678050000002,4,0.9036,2.0809,'No'
6,357.687192018141,0.351545900286231,0.434367568448439,1,0.22948,34.9605520181406,246.61961,651.790359247165,0.640599478406288,0,204.09622,0.200592000513336,0.193452994577956,0,25.80136,-1,-1,813.373168,0.799407999486664,1017.469388,180,50,28.5652,224,476.259339247165,151.77509,0.72274,0.33607,0.3589,0.31976,0,0.41371,0.34786,0.31333,0.02259,0.28634,0.289,0.17588,0.0604,0.20663,0.25841,0.30548,0.0280747512769397,0.468082229169892,14,136.70934,0.23913,0.34464,0.39775,0.53982,0.9396,0.43528,0.45037,0.39806,0.1716065,0.355787399999991,6,1.73788,3.59366,'No'
8,199.267163401361,0.317497548538697,0.347225033442233,1,0.22948,21.2117834013605,117.89212,418.17392485034,0.666287378896276,0,157.14291,0.250379881178639,0.137135557970864,0,26.76916,-1,-1,470.475049,0.749620118821361,627.617959,61,12,6.32557000000008,128,269.062714510204,57.71882,0.7183,0.31896,0.21811,0.13354,0.26109,0.48633,0.24151,0.16215,0.09653,0.09858,0.33154,0.0219,0.45094,0.21722,0.33147,0.45486,0.0100786950234483,0.428704613454511,5,99.22452,0.16814,0.51341,0.47337,0.85346,0.30157,0.29646,0.42702,0.39621,0.297380049999997,0.702619950000002,2,13.80302,7.64702,'No'
7,577.28772,0.559901077680812,0.488560230364323,1,0.2195,7.63265,502.91674,444.739484920635,0.431344905265389,0,112.46429,0.109077111793764,0.132552887110821,0,25.42222,-1,-1,918.588771,0.890922888206235,1031.053061,110,41,25.9210099999999,199,358.196204920634,67.1075399999999,0.57705,0.43236,0.35707,0.58777,0.73632,0.73857,0.70776,0.3419,0.02586,0.24734,0.23789,0.01912,0.08446,0.0994,0.12386,0.03468,0.0251403259254762,0.347408119397101,5,41.75507,0.33718,0.3693,0.45567,0.39311,0.18928,0.19245,0.21204,0.63023,0.2234895,0.341723499999995,2,-0.05351,5.17464,'Sale'
8,244.1350961678,0.365041662644971,0.345423779778093,1,0.22948,14.2376376870748,169.34507,414.355244192743,0.619562404750765,0,118.10174,0.176590978550794,0.136425390029933,0,19.66531,-1,-1,550.685199,0.823409021449206,668.786939,96,37,26.3901100000001,124,322.903020201814,80.04807,0.62252,0.34659,0.24264,0.16995,0.18776,0.26279,0.53371,0.55439,0.06493,0.07149,0.25099,0.1583,0.21813,0.24538,0.22557,0.17795,0.0394596671392234,0.482818968750545,6,121.68343,0.30181,0.48549,0.53717,0.70815,0.64651,0.51308,0.32618,0.34416,0.2409545,0.624853500000006,2,1.5035,4.82595,'Sale'
10,368.971295419501,0.291026546344352,0.407055043526727,1,0.2195,18.2285754195011,25.75133,886.674925736962,0.699365898027319,0,127.82942,0.100825606451323,0.125473292218789,0,0.27937,-1,-1,1139.997519,0.899174393548677,1267.826939,134,19,9.0491800000001,222,768.223940136055,315.26338,0.5576,0.25446,0.34754,0.46861,0.24437,0.0736,0.07769,0.30376,0.03513,0.2177,0.11131,0.13775,0.05742,0.0804,0.14353,0.02336,0.00713755144462986,0.605937542817944,26,28.79442,0.35029,0.54143,0.55236,0.39854,0.7091,0.85041,0.77878,0.66659,0.0179565,0.122217000000001,2,-0.09139,7.64103,'No'
4,138.83451,0.618282758967101,0.702922179807593,1,0.22948,21.65079,34.23222,80.2464873038549,0.357368060489037,0,8.4408,0.0375900855766301,0.0367015473013186,0,25.54195,-1,-1,216.107771,0.96240991442337,224.548571,22,3,1.14738,38,73.5018173038549,10.8154195011338,0.77135,0.65138,0.65424,0.73472,0.56705,0.34793,0.38129,0.8383,0.02559,0.03484,0.04692,0.03946,0.0878,0.01777,0,0.04834,0.00510971855616929,0.327331485462247,1,34.23222,0.20305,0.2786,0.3127,0.22582,0.34515,0.55147,0.57677,0.12508,0.067845,0.132643050000001,2,0.39799,9.17806,'No'
1,70.729233968254,0.658463884482362,0.757197707635591,1,0.22948,21.241723968254,49.48751,34.7709911791383,0.323705498201687,0,2.79366,0.0260079759431389,0,0,82.3229,-1,-1,104.62185,0.973992024056861,107.41551,6,1,0.21951,15,32.1968411791383,0,0.91306,0.66896,0.74252,0.70425,0.97919,0.46166,0.33009,0.46201,0,0,0,0,0,0,0.13004,0.07802,0.00204355963119292,0.299741081889741,0,-1,0.08694,0.18242,0.25748,0.29575,0.02081,0.53834,0.55622,0.45997,0.100272,0.588952500000001,3,-0.08018,6.51483,'No'
1,51.64265,0.694152102239433,0.581499981148366,1,0.22948,21.63085,30.0118,20.8426124716553,0.280154935181703,0,10.05714,0.13518254530928,0.0531074381153958,0,21.67075,-1,-1,64.339595,0.86481745469072,74.396735,9,3,6.12607,12,16.9115424716553,0,0.87984,0.9603,0.48586,0,0.94667,0.91799,0.3546,1,0,0,0.13626,0.07617,0,0.10407,0.2414,0.52356,0.0823432641230828,0.227315653995506,0,-1,0.12016,0.0397,0.42724,0.71032,0.05333,0.06377,0.40401,0,0.3556915,0.202539,3,-0.07402,0.90377,'No'
8,362.396266848072,0.261140204822985,0.228585836711992,1,0.2195,21.1419428344671,249.57265,1015.12294578231,0.731490465637823,0,254.77051,0.183585840281705,0.14258406385428,0,22.06984,-1,-1,1132.97546,0.816414159718295,1387.74597,159,52,40.5375728344669,214,801.857805782313,410.506998934241,0.50367,0.08374,0.13344,0.19349,0.01507,0.26015,0.47461,0.42495,0.075,0.1871,0.15022,0.15801,0,0.27832,0.29017,0.32986,0.0292110902937566,0.577813103490629,37,199.39672,0.41511,0.73341,0.72123,0.65621,0.98493,0.49035,0.29141,0.32986,0.3392275,0.256414999999993,7,0.37903,0,'No'
11,590.129293922902,0.31727882694251,0.375711355496725,1,0.22948,21.66077,93.5374791836732,1260.13338156916,0.677501769887728,0,292.07693,0.157033088649682,0.152762897524749,0,0.33923,-1,-1,1567.893682,0.842966911350317,1859.970612,132,46,35.9189700000001,263,1003.97542156916,571.8104,0.55189,0.45637,0.41386,0.08072,0.35503,0.32499,0.20303,0.15235,0.07012,0.28894,0.24212,0.00987,0.14149,0.18015,0.28689,0.03669,0.0193115793165016,0.539780260554547,52,35.41967,0.35301,0.30782,0.35625,0.9119,0.52876,0.51645,0.52142,0.82264,0.204041,0.736096000000009,5,5.92434,7.74026,'No'
7,194.61774446712,0.381279965776641,0.417075398062828,1,0.22948,14.9659930612245,112.42457,308.800849575964,0.60497863481309,0,155.64618,0.304929904239492,0.187727370960337,0,60.42268,-1,-1,354.786473,0.695070095760508,510.432653,62,22,15.99372,86,169.148389575964,51.03401,0.71729,0.53167,0.15622,0.26312,0.28372,0.35872,0.35956,0.37993,0.0147,0.00688,0.20731,0.52202,0.21361,0.4717,0.56888,0.43435,0.0313336537268904,0.331382384300488,4,70.0708,0.23705,0.40109,0.61786,0.23566,0.52597,0.22572,0.17905,0.22866,0.4908825,0.20018365,6,1.33969,2.89616,'No'
3,95.5628184353741,0.672475028453553,0.801585443804795,1,0.2195,15.6544284353742,0,42.3129180770975,0.297755772105986,0,4.25033,0.0299095488651784,0.011654951783147,0,61.92925,-1,-1,137.855792,0.970090451134822,142.106122,8,5,1.9356,19,39.9981880770975,15.73423,0.88128,0.66937,0.78094,0.87474,0.80116,0.20343,0.49683,0.67203,0,0,0,0.04662,0.19266,0,0,0,0.0136208065687698,0.281467029809578,1,20.76281,0.08257,0.255,0.21906,0.10504,0.08875,0.79657,0.44531,0.25945,0,0.230430921995465,0,5.82585,55.16372,'No'
1,79.7786933333333,0.729930232086695,0.775616857341113,1,0.2195,19.0566933333333,60.722,27.6272064625851,0.252773420854162,0,7.06394,0.0646310831653108,0.00113862014777499,0,54.58594,-1,-1,102.232387,0.935368916834689,109.296327,10,4,2.84353999999999,19,23.4068064625851,0,0.9204,0.51362,0.95107,0.71738,0.47711,0.78091,0.71287,0.75985,0,0,0,0.00455,0.32846,0.04747,0.03505,0.10151,0.0260167937756956,0.214159131464547,0,-1,0.0796,0.34178,0.04893,0.28262,0.24903,0.21909,0.25207,0.24015,0.093288,0.336236000000001,4,-0.08508,6.61969,'No'
7,376.484349002267,0.212639668989122,0.24607945126788,1,0.2195,15.7542090022676,299.21991,1385.05342883673,0.782282991100693,0,283.95474,0.160378624188514,0.147023066568878,0,3.22268,-1,-1,1486.572607,0.839621375811486,1770.527347,129,27,14.7963699999995,268,1115.89505883673,656.67789,0.43612,0.2842,0.19421,0.06979,0.12407,0.06104,0.13877,0.39292,0.14778,0.18808,0.24547,0.00676,0.10459,0.13926,0.11726,0.33383,0.00835704120869446,0.630261408120874,57,117.67198,0.37913,0.53412,0.56694,0.92345,0.77387,0.80651,0.76241,0.29565,0.175805150000001,0.442065849999983,4,8.02308,4.82032,'Sale'
4,148.871791043084,0.273359471138001,0.335740521707496,1,0.22948,7.62268,71.83685,390.171655342404,0.716436046145042,0,105.48026,0.193683624594496,0.151546596287142,0,47.98095,-1,-1,439.120556,0.806316375405505,544.600816,62,6,2.68390000000002,105,287.764405342404,114.02085,0.62524,0.56779,0.14157,0.00836,0.04969,0.16809,0.30062,0.32552,0.07401,0.03884,0.27393,0.21941,0.30852,0.04983,0.2899,0.29503,0.00492819680240806,0.528395104979799,9,54.06719,0.27656,0.36084,0.5845,0.77223,0.6418,0.79278,0.41388,0.38458,0.360181,0.338500500000009,5,2.53276,3.69017,'No'
5,227.253626643991,0.313113766928697,0.438554504749792,1,0.22948,21.2916166439909,134.20509,491.777846829932,0.677579567758575,0,155.78587,0.214644321898456,0.160591524785314,0,8.2712,-1,-1,570.000252,0.785355678101544,725.786122,102,21,15.7741699999999,143,351.766146829932,120.94516,0.69526,0.42559,0.32717,0.30619,0.06742,0.17629,0.28798,0.219,0.04091,0.11448,0.22446,0.26251,0.08476,0.33974,0.22105,0.42923,0.0217339096489364,0.484669155509055,10,40.84722,0.24194,0.40735,0.46717,0.4313,0.8564,0.53488,0.50493,0.43337,0.511825899999999,0.237243099999995,6,3.44781,3.69725,'Sale'
8,164.885263129252,0.235540487236304,0.308257895964938,1,0.2195,16.9414966439909,88.19955,526.74321784127,0.752458720834831,0,94.17599,0.134531480555499,0.135970834413026,0,74.83991,-1,-1,605.853398,0.865468519444501,700.029388,57,7,3.30263000000008,120,435.86985784127,220.95785,0.61777,0.29839,0.18643,0.13044,0.12406,0.06767,0.27998,0.17958,0.01311,0.09384,0.29289,0.14404,0.05564,0.00604,0.21459,0.25609,0.00471784478853919,0.622645085067871,20,28.23589,0.34631,0.53456,0.52068,0.73704,0.82623,0.92628,0.52242,0.56763,0.279868,0.656277500000005,4,5.55771,5.27835,'No'
4,196.333850975057,0.57549044605247,0.687367179158552,1,0.2195,15.8140709750567,53.41865,139.238031437642,0.408132150526077,0,28.53513,0.0836416879224333,0.0318774944660438,0,69.51202,-1,-1,312.624054,0.916358312077567,341.159184,36,3,1.71608000000001,66,112.418981437642,12.4916110657596,0.77161,0.64527,0.69266,0.63993,0.60182,0.32149,0.42509,0.50606,0,0.06106,0.01965,0.04679,0.02269,0.09148,0.21063,0.21682,0.00503014452045355,0.329520607124098,1,53.41865,0.18183,0.29367,0.28769,0.32287,0.34741,0.53065,0.36428,0.30777,0.1611768,0.319002200000003,5,0.23401,3.79593,'No'
6,141.76776739229,0.246303319585835,0.282410817582442,1,0.2195,18.5278958503401,81.27525,427.718128482993,0.743105409855887,0,161.29331,0.280226446467603,0.269652610651902,0,49.51746,-1,-1,414.288731,0.719773553532398,575.582041,61,13,10.51607,95,276.940888482993,137.20814,0.6755,0.25861,0.10054,0.09499,0.46775,0.23519,0,0.13784,0.0226,0.45156,0.24084,0.3636,0.35593,0.34341,0.03133,0.43254,0.0182703233438792,0.481149286732164,12,9.91748,0.25793,0.24906,0.65862,0.58675,0.20919,0.48214,0.96867,0.43683,0.43501,0.308808050000005,5,6.08637,0.7884,'Sale'
7,307.5309061678,0.270586271578792,0.262325804792145,1,0.22948,24.1850361678004,9.45862,820.493946235827,0.721925482324637,0,175.47112,0.15439123411111,0.0931247629913473,0,185.60817,-1,-1,961.06439,0.84560876588889,1136.53551,111,25,16.0534099999997,182,661.076236235826,309.23717,0.6931,0.17361,0.1826,0,0.10499,0.3225,0.47249,0.2154,0,0.1611,0.21139,0,0.01861,0.4237,0.24538,0.17494,0.0141248644312044,0.581659112644731,29,12.02283,0.29286,0.62961,0.61486,1,0.87977,0.30276,0.31857,0.61485,0.2549195,0.526574499999992,1,14.42577,3.30101,'No'
5,307.760743514739,0.388391440885869,0.418836065104458,1,0.2195,34.0126977324263,197.73081,479.599801111111,0.6052508701234,0,171.17109,0.216016459811811,0.155830003117611,0,71.8966,-1,-1,621.227277,0.783983540188189,792.398367,94,20,14.8862800000001,155,323.314991405896,67.58643,0.73165,0.41325,0.27248,0.25797,0.20056,0.44362,0.35367,0.43344,0.00927,0.13729,0.38711,0.08965,0.25918,0.18292,0.30476,0.35795,0.0187863587558353,0.40802076943944,5,121.95299,0.23903,0.42911,0.38695,0.67918,0.54691,0.39159,0.34671,0.24467,0.226294649999999,0.264400999999998,3,-0.05061,1.50585,'No'
5,328.06470170068,0.296910654434803,0.301559547155783,1,0.2195,16.5025017006803,216.54811,770.107996773242,0.696976139530052,0,213.40496,0.193139359415276,0.102127710302748,0,21.2517,-1,-1,891.522387,0.806860640584724,1104.927347,145,44,28.6149799999996,210,585.318016773242,212.82626,0.67175,0.1819,0.11407,0.23853,0.23558,0.42816,0.34386,0.16145,0.02911,0.01264,0.12013,0.24662,0.21325,0.31683,0.3094,0.29712,0.0258976122526901,0.529734392367466,16,3.50208,0.28469,0.771,0.77216,0.52973,0.56533,0.35253,0.36025,0.60218,0.264905,0.593914500000005,4,7.1323,1.32555,'No'
7,135.94109,0.192057678190933,0.300356953441933,1,0.22948,21.67075,44.99777,562.763490947846,0.795072699814803,0,98.0172,0.138478776761142,0.0799805171381508,0,14.72653,-1,-1,609.796678,0.861521223238859,707.813878,59,5,4.00095,120,469.475590947846,162.07164,0.66815,0.3833,0.083,0.06698,0.12337,0.04511,0.08931,0.07725,0.0327,0.068,0.21922,0,0.1864,0.28203,0.07736,0.24211,0.00565254528677099,0.663275481789643,14,6.83446,0.29689,0.47969,0.69778,0.93302,0.69023,0.67286,0.84641,0.68933,0.414557,0.520092999999997,4,5.58982,4.47239,'No'
7,209.00484968254,0.240283707821372,0.329710188226093,1,0.22948,19.4657596825397,97.04931,651.721136589569,0.749255203423076,0,135.69173,0.155998829953563,0.0891026962142672,0,62.93696,-1,-1,734.133576,0.844001170046437,869.825306,84,19,12.49159,130,528.930056566893,309.656313287982,0.73099,0.28603,0.05667,0.24515,0.04688,0.27658,0.13985,0.14012,0.02409,0.04473,0.00569,0.2819,0.16839,0.35953,0.20463,0.15903,0.0143610330877175,0.608087684870016,26,15.23535,0.2329,0.62584,0.92966,0.50828,0.7906,0.39445,0.66763,0.71535,0.493042200000004,0.2719943,7,2.94549,2.3269,'No'
6,108.932435170068,0.370277907089306,0.617038073825164,1,0.2195,16.8018101587302,13.11022,177.286702743764,0.602624453811555,0,26.70927,0.0907888690824078,0.0331005344758654,0,56.79093,-1,-1,267.48175,0.909211130917592,294.19102,19,1,0.748299999999993,46,151.325732743764,57.6190587981859,0.76368,0.64933,0.60021,0.45493,0.19698,0.11124,0.12128,0.06457,0,0.05888,0.07353,0,0.32171,0.16558,0.05264,0.05399,0.00254358545682323,0.51437917018597,5,1.73606,0.18232,0.31215,0.2937,0.47969,0.41647,0.72318,0.82609,0.88144,0.0992735,0.813923500000001,1,15.40461,7.74205,'No'
5,421.781787097506,0.165607795229905,0.225365000223141,1,0.22948,7.6127,327.65569,2119.05351172335,0.832022127995694,0,237.9095,0.0934124444546984,0.0911598691599519,0,49.29796,-1,-1,2308.96208,0.906587555545302,2546.87158,147,33,18.4581400000001,238,1899.60215172336,1477.67146,0.38783,0.3081,0.19011,0.01542,0.19581,0.10925,0.07876,0.03958,0.03626,0.12975,0.19311,0.00552,0.25354,0.02629,0.07672,0.02611,0.00724737758469947,0.745857061125695,139,0,0.56046,0.5735,0.62819,0.97906,0.57111,0.87107,0.84725,0.93622,0.0853025,0.914697500000011,0,57.02026,0,'No'
3,281.709712539682,0.314353172316093,0.258095839763303,1,0.22948,20.7029425396825,201.98092,610.106886405896,0.680803773020683,0,164.81535,0.183913531598912,0.0780232712305621,0,41.56553,-1,-1,731.341385,0.816086468401089,896.156735,85,29,19.1563299999997,142,465.026546405896,175.58094,0.71174,0.15854,0.00401,0.1581,0.35111,0.37845,0.45237,0.30052,0.02717,0.19301,0.0253,0.06662,0.26239,0.21158,0.2562,0.42904,0.0213760933236748,0.518912070002906,16,183.77231,0.26644,0.64097,0.9707,0.77938,0.43647,0.41327,0.30417,0.33991,0.126809749999999,0.445660249999997,2,8.48419,5.63067,'No'
