@relation HoldTimeAbandon
@attribute agent_ring_count real
@attribute agent_speech_duration real
@attribute agent_speech_ratio real
@attribute agent_first_half_speech_ratio real
@attribute agent_spoke_first real
@attribute agent_first_speech_time real
@attribute agent_speech_duration_before_ring real
@attribute agent_speech_duration_after_ring real
@attribute agent_silence_duration real
@attribute agent_silence_ratio real
@attribute caller_ring_count real
@attribute caller_speech_duration real
@attribute caller_speech_ratio real
@attribute caller_first_half_speech_ratio real
@attribute caller_spoke_first real
@attribute caller_first_speech_time real
@attribute caller_speech_duration_before_ring real
@attribute caller_speech_duration_after_ring real
@attribute caller_silence_duration real
@attribute caller_silence_ratio real
@attribute analyzed_call_duration real
@attribute conversation_switch_count real
@attribute overlapping_speech_count real
@attribute overlapping_speech_duration real
@attribute overlapping_silence_count real
@attribute overlapping_silence_duration real
@attribute estimated_hold_time_duration real
@attribute agent_eighths_speech_seg_ratio_0 real
@attribute agent_eighths_speech_seg_ratio_1 real
@attribute agent_eighths_speech_seg_ratio_2 real
@attribute agent_eighths_speech_seg_ratio_3 real
@attribute agent_eighths_speech_seg_ratio_4 real
@attribute agent_eighths_speech_seg_ratio_5 real
@attribute agent_eighths_speech_seg_ratio_6 real
@attribute agent_eighths_speech_seg_ratio_7 real
@attribute caller_eighths_speech_seg_ratio_0 real
@attribute caller_eighths_speech_seg_ratio_1 real
@attribute caller_eighths_speech_seg_ratio_2 real
@attribute caller_eighths_speech_seg_ratio_3 real
@attribute caller_eighths_speech_seg_ratio_4 real
@attribute caller_eighths_speech_seg_ratio_5 real
@attribute caller_eighths_speech_seg_ratio_6 real
@attribute caller_eighths_speech_seg_ratio_7 real
@attribute overlapping_speech_ratio real
@attribute overlapping_silence_ratio real
@attribute overlapping_silence_large_count real
@attribute agent_speech_duration_after_last_hold real
@attribute eighths_overlapping_silence_seg_ratio_0 real
@attribute eighths_overlapping_silence_seg_ratio_1 real
@attribute eighths_overlapping_silence_seg_ratio_2 real
@attribute eighths_overlapping_silence_seg_ratio_3 real
@attribute eighths_overlapping_silence_seg_ratio_4 real
@attribute eighths_overlapping_silence_seg_ratio_5 real
@attribute eighths_overlapping_silence_seg_ratio_6 real
@attribute eighths_overlapping_silence_seg_ratio_7 real
@attribute caller_final_speech_ratio real
@attribute final_overlapping_silence_ratio real
@attribute final_switch_count real
@attribute agent_final_speech_end real
@attribute caller_final_speech_end real
@attribute classification {No,Sale}
@data
10.0,203.65699387755112,0.21419430453707142,0.22145608231301106,0.0,0.22948,16.25306253968254,127.7894145351474,736.1928020816327,0.7742837711818695,0.0,181.72662000000003,0.19112924258410796,0.11956351953921045,1.0,0.18957,-1.0,-1.0,769.078278,0.808870757415892,950.804898,88.0,14.0,7.812090000000119,169.0,562.2782720816328,237.6100000000001,0.62726,0.11299,0.0,0.14557,0.31162,0.10695,0.11031,0.29886,0.04919,0.18922,0.02115,0.21869,0.2664,0.32846,0.20849,0.24744,0.008216291287973698,0.5913708198857353,20.0,40.388119999999994,0.30037,0.63256,0.97885,0.63575,0.43634,0.5682,0.68927,0.48964,0.3008155,0.5789574999999957,3.0,3.82711,1.88156,Sale

7.0,373.311624058957,0.4010899694274603,0.4515138869531114,1.0,0.2195,7.63265,294.01187444444435,551.9536819206348,0.5930248916437667,0.0,203.03868000000014,0.2181469118704181,0.22575773579103614,0.0,56.44172,-1.0,-1.0,727.7041770000003,0.7818530881295824,930.742857,95.0,27.0,24.214959999999877,164.0,373.1299619206351,110.04989,0.6351,0.35519,0.53449,0.28128,0.34596,0.12858,0.36307,0.56506,0.10239,0.35864,0.24175,0.20025,0.05051,0.38385,0.20754,0.20024,0.026016809925407655,0.4008947896987568,9.0,122.94048999999998,0.25153,0.27494,0.28104,0.53657,0.64332,0.509,0.43454,0.27621,0.17845765000000294,0.28276384999999776,4.0,4.25848,1.14557,No

7.0,247.33787,0.4831310765294791,0.472940905854739,1.0,0.2195,21.70069,164.91519000000002,255.56045189342393,0.4991924457084961,0.0,109.69060999999998,0.21426133610059483,0.2934254883098374,0.0,2.25488,-1.0,-1.0,402.25714499999987,0.7857386638994049,511.947755,78.0,37.0,25.651720000000168,98.0,173.06804586167794,27.796850000000006,0.69318,0.48064,0.40146,0.31648,0.28149,0.56321,0.45712,0.67147,0.32055,0.19707,0.26302,0.39305,0.16386,0.058,0.23496,0.08357,0.05010612850524204,0.3380580228575823,2.0,108.26392000000001,0.16275,0.33211,0.26786,0.34987,0.56915,0.40062,0.34191,0.28019,0.180591,0.2978867500000007,4.0,0.85931,8.42212,No

6.0,232.80089,0.45055152007808696,0.5352629911519934,1.0,0.2195,21.670740000000002,161.72245,276.05897412925174,0.5342711122158151,0.0,41.44578,0.08021214686860507,0.11883161885942695,0.0,25.05306,-1.0,-1.0,475.25626100000005,0.919787853131395,516.702041,52.0,9.0,3.1428499999999886,76.0,238.30479412925172,131.1619,0.75114,0.34936,0.46389,0.57666,0.09006,0.28625,0.31362,0.77344,0.04943,0.10134,0.20536,0.1192,0.0,0.04619,0.02672,0.09346,0.0060825190353757256,0.46120350844376035,12.0,70.21041,0.18475,0.47717,0.32055,0.30877,0.90994,0.66757,0.66646,0.15442,0.1182315,0.21333255000000123,4.0,2.10157,5.58366,Sale

9.0,214.10330244897972,0.23447024953260862,0.3972195324761834,1.0,0.2195,20.114287732426305,114.34999918367345,689.1055869092971,0.7546579481437027,0.0,299.2398100000001,0.3277055146662674,0.3871237071044705,0.0,31.69796,-1.0,-1.0,613.8965169999993,0.6722944853337319,913.136327,101.0,42.0,42.38352999999978,154.0,432.24930690929625,140.18132999999995,0.69345,0.29092,0.31251,0.292,0.12849,0.08208,0.05656,0.01976,0.23356,0.13767,0.60139,0.57587,0.21171,0.24947,0.20428,0.40769,0.046415336622567395,0.47336777010000197,11.0,2.25488,0.21556,0.50777,0.1507,0.1573,0.70446,0.69083,0.77028,0.59004,0.6522081499999978,0.3477918499999987,0.0,22.9495,1.30869,No

20.0,316.74029405895703,0.28564866154044316,0.29711169368141155,1.0,0.22948,19.036736009070296,144.66152,773.0587079229023,0.6971742760624516,0.0,378.7595999999999,0.3415800730596501,0.28940980331912963,0.0,0.28934,-1.0,-1.0,730.0861139999998,0.6584199269403496,1108.845714,130.0,67.0,51.45334358276638,204.0,447.24907411337836,57.50932000000006,0.55442,0.18989,0.24008,0.20406,0.04211,0.19468,0.34916,0.5108,0.13842,0.42981,0.1909,0.3985,0.32918,0.56694,0.24255,0.43633,0.04640261754465002,0.40334653276513305,4.0,105.18115000000004,0.29787,0.4309,0.61653,0.36966,0.66125,0.29136,0.43154,0.12767,0.6171019999999999,0.1534426999999937,4.0,0.84388,1.96131,No

1.0,58.497039047619054,0.7940921204836786,0.7800429702313068,1.0,0.22948,21.68071904761905,36.81632,13.172802099773234,0.17881962100005713,0.0,3.5219899999999997,0.04781070209631654,0.07584710229806145,0.0,26.0907,-1.0,-1.0,70.143316,0.9521892979036835,73.665306,4.0,2.0,0.9977300000000042,11.0,10.648542099773236,0.0,0.88298,0.96858,0.50296,0.76566,0.94907,0.6316,0.96966,0.68223,0.0,0.0,0.09289,0.2105,0.0,0.0791,0.0,0.0,0.01354409632127238,0.14455301522501293,0.0,-1.0,0.11702,0.03142,0.18745,0.05309,0.05093,0.3684,0.03034,0.31777,0.01410420000000009,0.1602723000000001,1.0,2.92608,19.71792,No

1.0,92.40997383219954,0.7041340171103132,0.785308385218237,1.0,0.2195,17.071203832199547,75.33876999999998,36.8362739909297,0.28068045585325874,0.0,6.07619,0.04629859630946807,0.020070377761568527,0.0,21.71066,-1.0,-1.0,125.162994,0.9537014036905319,131.239184,6.0,1.0,0.4888899999999978,21.0,31.2489739909297,0.0,0.91181,0.56879,0.74355,0.91708,0.7439,0.49203,0.35429,0.90086,0.0,0.08028,0.0,0.0,0.0298,0.0,0.26031,0.0,0.003725183173952056,0.23810704271774275,0.0,-1.0,0.08819,0.22868,0.25645,0.08292,0.2561,0.50797,0.38541,0.09914,0.0,0.08131500000000003,0.0,-0.01251,26.83647,No

1.0,65.35147,0.7099137248818675,0.7550527936893727,1.0,0.22948,21.66077,43.6907,24.748484444444436,0.268843053983889,0.0,4.81903,0.0523491749706237,0.03056416720737303,0.0,1.4966,-1.0,-1.0,87.23647999999999,0.9476508250293761,92.05551,9.0,3.0,2.1251600000000064,15.0,22.054614444444432,0.0,0.90376,0.96879,0.18842,0.95925,0.65664,0.94971,0.61155,0.4412,0.03121,0.0,0.09104,0.0,0.0,0.0,0.19943,0.09711,0.023085636047206804,0.239579515060472,0.0,-1.0,0.09624,0.03121,0.64163,0.04075,0.34336,0.05029,0.18902,0.52412,0.1706115,0.41030449999999946,5.0,0.95256,1.18204,No

6.0,323.30528,0.19873037423463055,0.3212901705976079,1.0,0.22948,21.640819999999998,233.5193600000001,1295.656534507937,0.7964185056993405,0.0,166.01271,0.10204524957342236,0.19686601503125284,0.0,74.38095,-1.0,-1.0,1460.8411680000004,0.8979547504265779,1626.853878,98.0,29.0,19.106599999999787,165.0,1148.7504245079372,894.5070499999996,0.51487,0.09042,0.28187,0.398,0.07305,0.08463,0.08488,0.06211,0.12133,0.13507,0.15934,0.37172,0.02124,0.0,0.0,0.00765,0.011744508992712245,0.7061177651186306,77.0,3.52209,0.3296,0.775,0.57778,0.29239,0.91345,0.91537,0.91512,0.93023,0.0,0.8238955000000032,0.0,3.60303,68.76501,No

1.0,104.47257385487528,0.5465073394638815,0.6541804631988898,1.0,0.2195,17.789573854875282,86.68299999999999,84.71599794104306,0.44315855287628275,0.0,15.833990000000002,0.08282931518484733,0.05980486438869839,0.0,73.60272,-1.0,-1.0,175.33009200000004,0.9171706848151528,191.164082,11.0,1.0,0.3990799999999979,28.0,69.28108794104307,12.35193000000001,0.74447,0.81086,0.71483,0.34656,0.32815,0.08981,0.55909,0.77829,0.0,0.0,0.0,0.23922,0.08437,0.27098,0.03335,0.03471,0.0020876306669366782,0.36241686835837217,1.0,31.957370000000004,0.17285,0.18914,0.28517,0.41422,0.58748,0.63921,0.40756,0.2037,0.0394095,0.1101776000000001,3.0,0.8067,0.27791,No

10.0,154.45898968253977,0.3717859150330176,0.40162666533648816,1.0,0.2195,17.550103424036283,46.7837333106576,249.11381585034,0.5996219978108198,0.0,55.2345,0.13295055966698816,0.016234581299273854,0.0,124.27755,-1.0,-1.0,360.21692900000005,0.8670494403330119,415.451429,32.0,11.0,16.24312999999998,48.0,210.5415033786847,136.91881999999998,0.7608,0.54622,0.0513,0.24818,0.17507,0.40378,0.2828,0.5047,0.0,0.0,0.05687,0.00807,0.00999,0.19174,0.39424,0.40269,0.03909754273585608,0.5067776608338124,11.0,27.307970000000005,0.20115,0.4069,0.86763,0.75182,0.79938,0.31975,0.52104,0.18655,0.4913835000000001,0.23395904999999856,6.0,-0.07421,0.93352,No

7.0,148.5325784353741,0.18701528636436002,0.2508442953617168,1.0,0.22948,16.27302718820862,81.15569909297051,638.1096078004534,0.8034348578051108,0.0,129.35582999999997,0.16287011135994717,0.08909179042590998,0.0,75.64807,-1.0,-1.0,664.8711090000002,0.837129888640053,794.226939,64.0,9.0,7.1935500000003,118.0,515.9473278004538,256.0979099999999,0.63398,0.19493,0.06563,0.10884,0.07447,0.1011,0.1204,0.1967,0.0799,0.22582,0.0,0.05065,0.14221,0.21159,0.25523,0.33757,0.009057297916710805,0.6496220443618744,20.0,19.53564,0.26873,0.52277,0.93437,0.84051,0.78333,0.70228,0.63221,0.51276,0.5983120500000008,0.1321990000000028,1.0,-0.00799,6.93623,No

7.0,195.24617884353745,0.23415625901302614,0.20425416399778754,1.0,0.2195,20.43356210884354,110.08969999999995,629.8622107505665,0.7553857383360956,0.0,108.40377999999997,0.13000727460081235,0.034963589656128495,0.0,159.33788,-1.0,-1.0,725.4247910000001,0.8699927253991877,833.828571,64.0,24.0,14.307500000000317,112.0,535.7659307505669,348.30845136054427,0.71957,0.02106,0.04576,0.03063,0.05495,0.20897,0.29168,0.50064,0.0,0.06576,0.0,0.07409,0.18695,0.25865,0.19997,0.25463,0.017158802777460017,0.6425372665127432,31.0,52.18134999999999,0.2386,0.89039,0.95424,0.90198,0.75619,0.56684,0.53927,0.29278,0.13120099999999998,0.4632204999999942,4.0,1.86941,9.09298,No

5.0,150.46804106575962,0.39136463502321134,0.547199236618917,1.0,0.2195,14.277541065759639,69.25265,227.34728765079373,0.5913261555394647,0.0,52.23132999999999,0.13585273827877697,0.08532645614326982,0.0,78.4517,-1.0,-1.0,332.238874,0.864147261721223,384.470204,36.0,8.0,5.088459999999998,63.0,180.2044176507937,86.20805400000006,0.75046,0.62506,0.43481,0.37847,0.32345,0.33923,0.27944,0.0,0.0,0.01723,0.03351,0.29057,0.38698,0.3494,0.00913,0.0,0.013234991807063409,0.468708409067751,8.0,0.0,0.20864,0.33321,0.4586,0.35609,0.29497,0.38673,0.71143,1.0,0.0,1.0,0.0,52.95366,54.66975,No

5.0,125.80405712018141,0.4505085645082084,0.6528427236196235,1.0,0.22948,14.277552335600909,0.2793647845805083,147.2290498639456,0.5272321849266758,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,279.24898,1.0,279.24898,0.0,0.0,0.0,31.0,147.2290498639456,67.170976553288,0.76304,0.76505,0.58297,0.50031,0.50499,0.47971,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272321849266758,6.0,0.0,0.18008,0.23495,0.41703,0.49969,0.49501,0.48599,0.9051,1.0,0.0,1.0,0.0,45.63991,279.24898,No

