@relation train_twc_asr_w
@attribute agent_ring_count numeric
@attribute agent_speech_duration numeric
@attribute agent_speech_ratio numeric
@attribute agent_first_half_speech_ratio numeric
@attribute agent_spoke_first numeric
@attribute agent_first_speech_time numeric
@attribute agent_speech_duration_before_ring numeric
@attribute agent_speech_duration_after_ring numeric
@attribute agent_silence_duration numeric
@attribute agent_silence_ratio numeric
@attribute caller_ring_count numeric
@attribute caller_speech_duration numeric
@attribute caller_speech_ratio numeric
@attribute caller_first_half_speech_ratio numeric
@attribute caller_spoke_first numeric
@attribute caller_first_speech_time numeric
@attribute caller_speech_duration_before_ring numeric
@attribute caller_speech_duration_after_ring numeric
@attribute caller_silence_duration numeric
@attribute caller_silence_ratio numeric
@attribute analyzed_call_duration numeric
@attribute conversation_switch_count numeric
@attribute overlapping_speech_count numeric
@attribute overlapping_speech_duration numeric
@attribute overlapping_silence_count numeric
@attribute overlapping_silence_duration numeric
@attribute estimated_hold_time_duration numeric
@attribute agent_eighths_speech_seg_ratio_0 numeric
@attribute agent_eighths_speech_seg_ratio_1 numeric
@attribute agent_eighths_speech_seg_ratio_2 numeric
@attribute agent_eighths_speech_seg_ratio_3 numeric
@attribute agent_eighths_speech_seg_ratio_4 numeric
@attribute agent_eighths_speech_seg_ratio_5 numeric
@attribute agent_eighths_speech_seg_ratio_6 numeric
@attribute agent_eighths_speech_seg_ratio_7 numeric
@attribute caller_eighths_speech_seg_ratio_0 numeric
@attribute caller_eighths_speech_seg_ratio_1 numeric
@attribute caller_eighths_speech_seg_ratio_2 numeric
@attribute caller_eighths_speech_seg_ratio_3 numeric
@attribute caller_eighths_speech_seg_ratio_4 numeric
@attribute caller_eighths_speech_seg_ratio_5 numeric
@attribute caller_eighths_speech_seg_ratio_6 numeric
@attribute caller_eighths_speech_seg_ratio_7 numeric
@attribute overlapping_speech_ratio numeric
@attribute overlapping_silence_ratio numeric
@attribute overlapping_silence_large_count numeric
@attribute agent_speech_duration_after_last_hold numeric
@attribute eighths_overlapping_silence_seg_ratio_0 numeric
@attribute eighths_overlapping_silence_seg_ratio_1 numeric
@attribute eighths_overlapping_silence_seg_ratio_2 numeric
@attribute eighths_overlapping_silence_seg_ratio_3 numeric
@attribute eighths_overlapping_silence_seg_ratio_4 numeric
@attribute eighths_overlapping_silence_seg_ratio_5 numeric
@attribute eighths_overlapping_silence_seg_ratio_6 numeric
@attribute eighths_overlapping_silence_seg_ratio_7 numeric
@attribute caller_final_speech_ratio numeric
@attribute final_overlapping_silence_ratio numeric
@attribute final_switch_count numeric
@attribute agent_final_speech_end numeric
@attribute caller_final_speech_end numeric
@attribute classification {'No','Sale'}
@data
5,227.253626643991,0.313113766928697,0.438554504749792,1,0.22948,21.2916166439909,134.20509,491.777846829932,0.677579567758575,0,155.78587,0.214644321898456,0.160591524785314,0,8.2712,-1,-1,570.000252,0.785355678101544,725.786122,102,21,15.7741699999999,143,351.766146829932,120.94516,0.69526,0.42559,0.32717,0.30619,0.06742,0.17629,0.28798,0.219,0.04091,0.11448,0.22446,0.26251,0.08476,0.33974,0.22105,0.42923,0.0217339096489364,0.484669155509055,10,40.84722,0.24194,0.40735,0.46717,0.4313,0.8564,0.53488,0.50493,0.43337,0.511825899999999,0.237243099999995,6,3.44781,3.69725,'Sale'
8,164.885263129252,0.235540487236304,0.308257895964938,1,0.2195,16.9414966439909,88.19955,526.74321784127,0.752458720834831,0,94.17599,0.134531480555499,0.135970834413026,0,74.83991,-1,-1,605.853398,0.865468519444501,700.029388,57,7,3.30263000000008,120,435.86985784127,220.95785,0.61777,0.29839,0.18643,0.13044,0.12406,0.06767,0.27998,0.17958,0.01311,0.09384,0.29289,0.14404,0.05564,0.00604,0.21459,0.25609,0.00471784478853919,0.622645085067871,20,28.23589,0.34631,0.53456,0.52068,0.73704,0.82623,0.92628,0.52242,0.56763,0.279868,0.656277500000005,4,5.55771,5.27835,'No'
4,196.333850975057,0.57549044605247,0.687367179158552,1,0.2195,15.8140709750567,53.41865,139.238031437642,0.408132150526077,0,28.53513,0.0836416879224333,0.0318774944660438,0,69.51202,-1,-1,312.624054,0.916358312077567,341.159184,36,3,1.71608000000001,66,112.418981437642,12.4916110657596,0.77161,0.64527,0.69266,0.63993,0.60182,0.32149,0.42509,0.50606,0,0.06106,0.01965,0.04679,0.02269,0.09148,0.21063,0.21682,0.00503014452045355,0.329520607124098,1,53.41865,0.18183,0.29367,0.28769,0.32287,0.34741,0.53065,0.36428,0.30777,0.1611768,0.319002200000003,5,0.23401,3.79593,'No'
6,141.76776739229,0.246303319585835,0.282410817582442,1,0.2195,18.5278958503401,81.27525,427.718128482993,0.743105409855887,0,161.29331,0.280226446467603,0.269652610651902,0,49.51746,-1,-1,414.288731,0.719773553532398,575.582041,61,13,10.51607,95,276.940888482993,137.20814,0.6755,0.25861,0.10054,0.09499,0.46775,0.23519,0,0.13784,0.0226,0.45156,0.24084,0.3636,0.35593,0.34341,0.03133,0.43254,0.0182703233438792,0.481149286732164,12,9.91748,0.25793,0.24906,0.65862,0.58675,0.20919,0.48214,0.96867,0.43683,0.43501,0.308808050000005,5,6.08637,0.7884,'Sale'
10,376.065246099773,0.52122547786358,0.498051360605294,1,0.22948,18.9968320634921,294.40085,336.377384469387,0.466218202242601,0,57.47938,0.079666274984245,0.0533506460309514,0,75.77778,-1,-1,664.022661,0.920333725015755,721.502041,59,9,4.30025000000001,140,283.198254469387,12.17233,0.67705,0.44313,0.32284,0.54919,0.39066,0.5243,0.67564,0.587,0.00907,0.05797,0.08032,0.06604,0.19039,0.05089,0.04779,0.13486,0.00596013559994906,0.392512062858305,1,209.87301,0.2787,0.43363,0.59684,0.39196,0.42647,0.42813,0.28719,0.29717,0.247934,0.334831049999997,1,9.43039,3.35421,'No'
4,177.376877346939,0.430359271513341,0.689854703740968,1,0.22948,29.3832173469388,35.12019,229.215775714286,0.556132996201198,0,91.0132,0.220820069875776,0.055580211568323,0,80.80635,-1,-1,321.1468,0.779179930124223,412.16,33,9,5.29797000000005,67,143.500545714286,15.79412,0.73662,0.74952,0.61216,0.66112,0.08834,0.14834,0.17274,0.27404,0,0.01859,0.13827,0.06546,0.45917,0.2107,0.61893,0.25544,0.0128541585791927,0.348167084904614,1,27.31794,0.22484,0.23964,0.29663,0.2498,0.4066,0.66865,0.22111,0.47808,0.230977,0.640314499999997,4,0.88473,0.80489,'No'
5,328.06470170068,0.296910654434803,0.301559547155783,1,0.2195,16.5025017006803,216.54811,770.107996773242,0.696976139530052,0,213.40496,0.193139359415276,0.102127710302748,0,21.2517,-1,-1,891.522387,0.806860640584724,1104.927347,145,44,28.6149799999996,210,585.318016773242,212.82626,0.67175,0.1819,0.11407,0.23853,0.23558,0.42816,0.34386,0.16145,0.02911,0.01264,0.12013,0.24662,0.21325,0.31683,0.3094,0.29712,0.0258976122526901,0.529734392367466,16,3.50208,0.28469,0.771,0.77216,0.52973,0.56533,0.35253,0.36025,0.60218,0.264905,0.593914500000005,4,7.1323,1.32555,'No'
7,174.423477800454,0.470818556428782,0.670328408802458,1,0.2195,35.1201738548753,11.49377,188.981147621315,0.510113846125196,0,78.65118,0.212301895914404,0.171852178521238,0,44.39909,-1,-1,291.817391,0.787698104085595,370.468571,44,16,20.1840738548752,69,130.603837621315,10.6358222675738,0.75839,0.75942,0.54216,0.62134,0.77649,0.06054,0.13487,0.11333,0.02844,0.02047,0.30145,0.33705,0.09878,0.24411,0.46021,0.20791,0.0544825538112253,0.352536889347396,1,11.49377,0.22687,0.20468,0.26673,0.21998,0.19023,0.60314,0.41935,0.68932,0.2504285,0.698188999999999,2,0.55927,1.44727,'No'
7,135.94109,0.192057678190933,0.300356953441933,1,0.22948,21.67075,44.99777,562.763490947846,0.795072699814803,0,98.0172,0.138478776761142,0.0799805171381508,0,14.72653,-1,-1,609.796678,0.861521223238859,707.813878,59,5,4.00095,120,469.475590947846,162.07164,0.66815,0.3833,0.083,0.06698,0.12337,0.04511,0.08931,0.07725,0.0327,0.068,0.21922,0,0.1864,0.28203,0.07736,0.24211,0.00565254528677099,0.663275481789643,14,6.83446,0.29689,0.47969,0.69778,0.93302,0.69023,0.67286,0.84641,0.68933,0.414557,0.520092999999997,4,5.58982,4.47239,'No'
7,209.00484968254,0.240283707821372,0.329710188226093,1,0.22948,19.4657596825397,97.04931,651.721136589569,0.749255203423076,0,135.69173,0.155998829953563,0.0891026962142672,0,62.93696,-1,-1,734.133576,0.844001170046437,869.825306,84,19,12.49159,130,528.930056566893,309.656313287982,0.73099,0.28603,0.05667,0.24515,0.04688,0.27658,0.13985,0.14012,0.02409,0.04473,0.00569,0.2819,0.16839,0.35953,0.20463,0.15903,0.0143610330877175,0.608087684870016,26,15.23535,0.2329,0.62584,0.92966,0.50828,0.7906,0.39445,0.66763,0.71535,0.493042200000004,0.2719943,7,2.94549,2.3269,'No'
9,401.55716,0.27857109251019,0.32766924100939,1,0.22948,21.65079,131.24156,1028.43794244898,0.713455292907601,0,172.48757,0.119659305338567,0.117195651402066,0,65.65079,-1,-1,1269.00141,0.880340694661433,1441.48898,88,27,14.0181900000001,157,869.96856244898,600.58031521542,0.51873,0.25898,0.0546,0.47838,0.38061,0.21734,0.28162,0.03832,0.12669,0.33456,0,0.00753,0.28129,0.09282,0.11438,0,0.00972479858985817,0.603520786158892,52,0,0.30978,0.42557,0.9454,0.51603,0.34097,0.70224,0.62648,0.96168,0,0.876262000000008,0,17.52524,289.76657,'No'
6,108.932435170068,0.370277907089306,0.617038073825164,1,0.2195,16.8018101587302,13.11022,177.286702743764,0.602624453811555,0,26.70927,0.0907888690824078,0.0331005344758654,0,56.79093,-1,-1,267.48175,0.909211130917592,294.19102,19,1,0.748299999999993,46,151.325732743764,57.6190587981859,0.76368,0.64933,0.60021,0.45493,0.19698,0.11124,0.12128,0.06457,0,0.05888,0.07353,0,0.32171,0.16558,0.05264,0.05399,0.00254358545682323,0.51437917018597,5,1.73606,0.18232,0.31215,0.2937,0.47969,0.41647,0.72318,0.82609,0.88144,0.0992735,0.813923500000001,1,15.40461,7.74205,'No'
7,183.762409637188,0.646329909624167,0.694837376612307,1,0.2195,18.0589596371882,0,91.2853911224489,0.321069356407912,0,3.00319,0.0105628323285297,0.0162127635575162,0,17.11111,-1,-1,281.313545,0.98943716767147,284.316735,12,1,0.90794,49,89.1901411224489,0,0.76671,0.79225,0.57272,0.64767,0.75851,0.50455,0.54148,0.58674,0.02555,0,0.01937,0.01993,0,0.00983,0,0.00983,0.00319341033513205,0.313699934414514,0,-1,0.17771,0.20775,0.40791,0.33239,0.24149,0.41825,0.36777,0.35634,0.0174605,0.472697885487526,2,9.60109,1.8886,'No'
5,52.4308605442177,0.491218519672479,0.703119267805003,1,0.2195,15.5746005442177,0,47.6805231451247,0.446713171469023,0,22.64852,0.212191300155944,0.165266320247276,0,1.08753,-1,-1,84.087807,0.787808699844056,106.736327,15,5,6.63492054421769,25,32.8242931451247,0,0.91998,0.49672,0.88206,0.51371,0.7486,0.13043,0.23824,0,0.46756,0.19351,0,0,0.04786,0.54141,0.05882,0.38837,0.0621617843774752,0.307526912979915,0,-1,0.0344,0.32305,0.11794,0.48629,0.20354,0.32815,0.53095,0.43589,0.2983215,0.520263557482993,5,23.50549,0.0488,'No'
8,153.660776530612,0.345125945022007,0.494618665746211,1,0.22948,13.2698365306122,75.00955,281.343486099773,0.631904502295849,0,118.26124,0.265617701120645,0.308217518177417,0,0.33923,-1,-1,326.96978,0.734382298879355,445.23102,85,44,32.45626,82,196.476377278912,95.73241,0.77124,0.64198,0.29078,0.27447,0.37651,0.31119,0.01936,0.07547,0.32879,0.16117,0.44139,0.30152,0.34209,0.41409,0,0.13589,0.0728975712429021,0.441290854529659,9,4.20044,0.06562,0.23628,0.30226,0.45234,0.35601,0.33152,0.98064,0.80567,0.3781405,0.459229999999999,4,3.79428,0.41196,'No'
7,504.283858707483,0.379937344245223,0.425243236538455,1,0.2195,25.04308,455.84396,815.335189258504,0.614289513986294,2,249.861967437642,0.188250904122653,0.207336508814629,0,0.32925,205.6925,43.7404424943312,1077.02057259184,0.811448411410238,1327.281633,196,70,43.1218587074826,282,610.241333657597,137.24815,0.43635,0.44215,0.55084,0.27163,0.10179,0.47101,0.31332,0.4524,0.21174,0.2269,0.17097,0.21974,0.11576,0.23868,0.20759,0.11462,0.0324888536353931,0.459767782876867,10,127.04129,0.35696,0.37906,0.31031,0.54441,0.79892,0.33913,0.4943,0.45504,0.1621335,0.591559649999999,2,4.33827,8.2394,'Sale'
6,170.642231315193,0.251691373806158,0.342828848810739,1,0.22948,15.9337881632653,52.30118,501.453188369614,0.739626063885097,0,85.12645,0.125558561808572,0.0495937030284848,0,67.38685,-1,-1,592.855591,0.874441438191428,677.982041,40,3,1.69615999999996,83,418.022898369614,309.656244535147,0.72404,0.5372,0.07688,0.0332,0.02508,0.18943,0.18825,0.23946,0.01919,0.13916,0,0.04003,0,0.27575,0.05566,0.47468,0.00250177718203005,0.616569279258556,28,32.22682,0.23393,0.31023,0.90935,0.92677,0.97492,0.5307,0.75609,0.29056,0.4888885,0.276518550000003,4,1.78886,2.66685,'No'
3,281.709712539682,0.314353172316093,0.258095839763303,1,0.22948,20.7029425396825,201.98092,610.106886405896,0.680803773020683,0,164.81535,0.183913531598912,0.0780232712305621,0,41.56553,-1,-1,731.341385,0.816086468401089,896.156735,85,29,19.1563299999997,142,465.026546405896,175.58094,0.71174,0.15854,0.00401,0.1581,0.35111,0.37845,0.45237,0.30052,0.02717,0.19301,0.0253,0.06662,0.26239,0.21158,0.2562,0.42904,0.0213760933236748,0.518912070002906,16,183.77231,0.26644,0.64097,0.9707,0.77938,0.43647,0.41327,0.30417,0.33991,0.126809749999999,0.445660249999997,2,8.48419,5.63067,'No'
6,239.605528117914,0.44721594909443,0.43360262168035,1,0.2195,7.63265,153.49126,290.310133945578,0.541854451790072,0,68.97333,0.128736484005384,0.147133431782903,0,0.44898,-1,-1,466.798099,0.871263515994616,535.771429,64,18,11.33428,93,232.671083945578,106.058957619048,0.74137,0.50752,0.12946,0.35606,0.14794,0.52768,0.51108,0.65541,0.01594,0.08939,0.1247,0.35851,0.09692,0.10044,0.1713,0.0727,0.0211550661093576,0.434273033894045,9,64.16434,0.22883,0.39788,0.71039,0.29154,0.78911,0.39423,0.38138,0.28082,0.0224485,0.142489549999999,2,-0.08074,11.62269,'No'
6,260.60759,0.431653872518711,0.471778707886934,1,0.22948,21.65079,154.10963,335.172546238095,0.555158533738907,0,120.66567,0.199862957696531,0.145757548793923,0,92.66939,-1,-1,483.076371,0.800137042303469,603.742041,65,16,10.7255800000001,116,225.232456238095,17.1111100000001,0.77115,0.44883,0.37985,0.28728,0.25912,0.52221,0.24637,0.53841,0,0.08845,0.17356,0.32103,0.47052,0.26494,0.18152,0.09889,0.0177651700090901,0.373060746051466,1,58.86618,0.20254,0.43113,0.41103,0.40279,0.31266,0.26031,0.59671,0.36733,0.1541505,0.477188000000001,3,5.18241,3.27671,'No'
6,945.84969,0.45744033194669,0.420324481296178,1,0.22948,21.63084,863.676440000001,1114.01880045352,0.538771789283252,0,471.64803,0.22810266122221,0.251042465918991,0,24.7737,-1,-1,1596.05266,0.77189733877779,2067.70069,314,118,96.71001,347,742.373319863946,281.44017,0.49245,0.36696,0.47875,0.34314,0.08763,0.73858,0.58629,0.56572,0.29292,0.31442,0.29531,0.10152,0.12337,0.13063,0.25941,0.30724,0.0467717646309825,0.359033260207475,25,493.01839,0.2623,0.38143,0.29956,0.58846,0.80417,0.1448,0.20363,0.18792,0.2993165,0.227002500000003,6,0,1.09742,'Sale'
1,51.1837,0.625998729380486,0.718850023907436,1,0.22948,7.62268,43.56102,28.5940774716553,0.349717901696506,0,0,0,0,0,-1,-1,-1,81.763265,1,81.763265,0,0,0,12,28.5940774716553,0,0.74583,0.55254,0.93921,0.63782,0.68957,0.42483,0.43539,0.5828,0,0,0,0,0,0,0,0,0,0.349717901696506,0,-1,0.07419,0.43317,0.06079,0.36218,0.31043,0.57517,0.56461,0.4172,0,0.4796825,0,1.56553,81.76327,'No'
9,112.115171020408,0.462989092917845,0.65052291997885,1,0.2195,21.6208610204082,29.44307,118.615894698413,0.489834381843471,0,41.67532,0.172101763108836,0.107290491860048,0,26.75918,-1,-1,200.479782,0.827898236891164,242.155102,30,5,3.12289000000001,49,80.6521481904761,0,0.73103,0.84903,0.41478,0.60725,0.12912,0.4611,0.30526,0.20634,0.04021,0,0.21374,0.17521,0.20272,0.1625,0.27448,0.30795,0.0128962387090238,0.333059875775304,0,-1,0.16316,0.15097,0.40906,0.21359,0.49347,0.32827,0.42026,0.48571,0.35669,0.6048975,1,4.17596,7.67801,'No'
7,251.787709727891,0.284832986647131,0.438084787405098,1,0.22948,28.7346897278912,147.2952,622.927029031746,0.70468159996406,0,38.63227,0.0437024700568197,0.0623483008605296,0,180.24036,-1,-1,845.351403,0.95629752994318,883.983673,42,5,1.85580999999985,108,586.150569031746,379.77688,0.75593,0.43333,0.36813,0.19495,0.27513,0.00686,0.05643,0.1879,0,0.08957,0.15377,0.00605,0.01481,0,0,0.08542,0.00209937135343432,0.663078501260674,33,19.89478,0.2261,0.41118,0.48776,0.799,0.71386,0.99314,0.94357,0.73002,0.0902925,0.626849500000003,4,3.32516,8.30386,'No'
7,125.255332811791,0.35917083951444,0.513550755645731,1,0.22948,21.2517073469388,40.33832,214.39001878458,0.614765386046106,0,59.74427,0.171317253568124,0.0889773244069602,0,21.17188,-1,-1,288.990424,0.828682746431877,348.734694,22,4,2.88344999999997,47,157.529198784581,67.5464763265306,0.80774,0.63627,0.49605,0.11415,0.11581,0.20576,0.05073,0.44686,0.02243,0.10052,0.00385,0.22911,0.35797,0.02347,0.63319,0,0.00826831987069222,0.451716452348674,5,1.0975,0.1458,0.27351,0.44426,0.58396,0.52622,0.77077,0.31608,0.55314,0,0.789569699999998,0,1.54378,45.7433,'No'
6,123.609049569161,0.464185690308634,0.722150057355219,1,0.22948,21.64082,23.4367,134.831041235828,0.506327329343848,0,30.32112,0.11386407441193,0.00966667279401997,0,42.97234,-1,-1,235.971125,0.886135925588069,266.292245,19,3,1.26713,48,105.777051235828,36.56688,0.6541,0.85103,0.52641,0.85706,0.1208,0.31922,0.12829,0.25658,0,0.01289,0.02578,0,0.02068,0.47509,0.05156,0.32492,0.00475841870648543,0.397221673638402,3,12.81086,0.28625,0.14897,0.44781,0.14294,0.69516,0.20569,0.82016,0.43079,0.170013750000001,0.509215749999996,2,7.38068,4.19791,'No'
10,129.765154671202,0.462702340871347,0.534380925592641,1,0.2195,15.9537528117914,50.52519,144.571366961451,0.515496706997563,0,75.09925,0.267780660075721,0.164645959125238,0,20.95238,-1,-1,205.351362,0.732219339924279,280.450612,48,13,7.0838525396826,58,78.8307994331066,10.63583,0.73116,0.50546,0.70241,0.19849,0.12284,0.53193,0.38229,0.5247,0.09364,0.0999,0.01878,0.44627,0.37426,0.22473,0.47541,0.40927,0.0252588236094939,0.281086209336233,1,86.4136518594105,0.13593,0.39464,0.2788,0.35525,0.46477,0.24334,0.17987,0.1961,0.335237,0.116735500000001,8,-0.08183,2.19301,'Sale'
8,109.840433219955,0.220355784918593,0.348277698013401,1,0.22948,21.66077,33.91298,378.461244356009,0.759247957392301,0,49.20815,0.0987186612413323,0.101921290439794,0,9.08934,-1,-1,449.260421,0.901281338758668,498.468571,34,6,3.45218,75,332.825007077098,155.51655,0.77101,0.44756,0.10056,0.07398,0.02706,0.08583,0,0.25685,0.05989,0.04035,0.20304,0.1044,0.02162,0.06613,0.05925,0.23507,0.00692557204373874,0.66769506933888,12,16.00367,0.16477,0.45653,0.62546,0.82162,0.95132,0.8538,0.94075,0.5273,0.2065295,0.604400499999997,2,1.31845,0.9892,'No'
7,177.546362539683,0.250671117778534,0.343459878968966,1,0.22948,16.2630425396825,83.91911,521.538626489796,0.73634102437699,0,55.55366,0.0784341500985476,0.100212191412767,0,41.57551,-1,-1,652.730422,0.921565849901453,708.284082,47,12,4.27033999999988,74,470.255306489796,350.497282,0.67819,0.45179,0.14368,0.10018,0.07697,0.07404,0.47286,0.00766,0.08655,0.03261,0.14748,0.13422,0.01814,0.03009,0.16983,0.00856,0.00602913450764221,0.663936008786085,30,0,0.23955,0.43413,0.70884,0.77123,0.90568,0.89587,0.37242,0.98377,0.037915,0.928161500000005,1,14.46096,10.90902,'No'
4,242.21943,0.51813045113283,0.593255558208723,1,0.22948,21.66077,107.26616,219.720524709751,0.470003147934933,0,89.44661,0.191334825581921,0.108931718316646,0,26.3102,-1,-1,378.040737,0.808665174418079,467.487347,44,13,17.07117,71,147.993605526077,53.378517,0.7234,0.70586,0.5561,0.38766,0.92095,0.61187,0.04064,0.19857,0.03756,0.09135,0.21377,0.09305,0.13915,0.08503,0.4605,0.41027,0.0365168599953573,0.316572430196869,4,0,0.22572,0.20911,0.27094,0.52253,0.05549,0.35876,0.49886,0.39116,0.0229475,0.801950499999998,1,13.38939,18.35811,'No'
9,343.0106,0.291797211825819,0.25322073682314,1,0.22948,21.66077,250.31129,821.10549969161,0.69850988693894,0,335.4179,0.285338144117037,0.266989093699096,0,25.522,-1,-1,840.092304,0.714661855882962,1175.510204,124,47,40.5181399999997,224,526.205739691609,115.826725986395,0.63087,0.17064,0.09594,0.11543,0.30067,0.35157,0.39425,0.27501,0.12602,0.26696,0.33803,0.33694,0.40233,0.28231,0.23616,0.29395,0.0344685565996156,0.447640299421518,10,17.83947,0.28228,0.53796,0.59726,0.55387,0.3484,0.38283,0.41494,0.46357,0.19057,0.500134499999979,4,2.71565,5.4195,'No'
5,520.40737,0.542504347304422,0.552749246696628,1,0.2195,7.62268,415.44589,431.926960637188,0.450266978086149,0,81.08565,0.0845286215470099,0.092651695976392,0,74.50068,-1,-1,878.182921,0.91547137845299,959.268571,58,16,14.4770800000001,124,365.318390637188,190.88614,0.63122,0.37611,0.80244,0.40123,0,0.75794,0.81974,0.55136,0.02396,0.14711,0.0626,0.13693,0,0.04759,0.08362,0.1744,0.0150917901802081,0.380830146719347,18,255.28988,0.32825,0.43551,0.13871,0.50927,1,0.20237,0.13616,0.29637,0.408406950000005,0.32270304999999,3,2.28353,4.15926,'No'
2,59.0158568707483,0.6043875809106,0.734539436533759,1,0.22948,15.2154168707483,0,35.6566144988662,0.365163129421801,0,0,0,0,0,-1,-1,-1,97.645714,1,97.645714,0,0,0,14,35.6566144988662,11.90295,0.91172,0.44169,0.94768,0.63706,0.78011,0.45886,0.39885,0.25913,0,0,0,0,0,0,0,0,0,0.365163129421801,1,3.16281,0.08828,0.39645,0.05232,0.36294,0.21989,0.54114,0.60115,0.65913,0,0.769134078684807,0,4.47746,97.64571,'No'
1,22.00001,0.207333304005108,0.414666608010217,1,0.22948,21.6508,0.34921,82.1139131473923,0.773860962683078,0,1.11746,0.0105312076627942,0.00977896508082772,0,30.9297,-1,-1,104.991928,0.989468792337206,106.109388,3,0,0,7,81.5152731473923,64.0644,0.91199,0.72035,0.02633,0,0,0,0,0,0,0,0.03912,0,0,0,0,0.04513,0,0.768219237560698,6,0,0.08801,0.27965,0.82323,1,1,1,1,0.95487,0.029932,0.970068,0,70.41052,5.74748,'No'
8,168.467119319728,0.121060442852671,0.183759383941447,1,0.2195,12.8807293197279,90.83355,1212.92117995918,0.871604950474441,0,227.30311,0.163339975595861,0.119605019995249,0,37.58458,-1,-1,1164.291992,0.836660024404139,1391.595102,91,11,6.24574000000008,180,991.863809959184,608.84639,0.53113,0.08363,0.08374,0.03654,0.10284,0.00677,0.0807,0.04313,0.07322,0.2637,0.13387,0.00763,0.20867,0.13055,0.14127,0.34781,0.00448818768550113,0.71275316256408,51,7.50292,0.34415,0.65267,0.78445,0.95584,0.69859,0.86269,0.78714,0.61651,0.245441,0.734607000000005,2,17.19874,3.76929,'Sale'
3,405.21966,0.285352178250553,0.298529718675113,1,0.2195,21.67075,306.26456,1010.50877494558,0.711591535494646,0,265.7553,0.187142582708423,0.1582098671769,0,87.33152,-1,-1,1154.313271,0.812857417291576,1420.068571,98,15,8.9794999999998,288,753.732974945578,284.56327,0.56989,0.08965,0.19732,0.33726,0.15054,0.26496,0.4849,0.1883,0.10681,0.17732,0.15367,0.19504,0.16963,0.16115,0.15131,0.38221,0.00632328620136739,0.53077223898759,26,166.53206,0.30133,0.73595,0.6612,0.48828,0.68185,0.57389,0.37278,0.4309,0.1496585,0.441265999999996,4,1.84177,2.9493,'No'
10,346.483442902494,0.201823178608309,0.183410788512037,1,0.2195,7.63265,277.08117,1359.47846192063,0.791882758194512,0,438.57374,0.255464865851738,0.271208559979677,0,11.93288,-1,-1,1278.193607,0.744535134148261,1716.767347,223,39,20.69332,369,941.598041920634,214.303135736962,0.36823,0.1478,0.09062,0.127,0.15866,0.19458,0.2172,0.31051,0.12762,0.39478,0.28719,0.27524,0.38511,0.19132,0.21285,0.16961,0.0120536542334411,0.548471546576214,18,69.31297,0.46286,0.46388,0.63,0.61041,0.46981,0.62498,0.5906,0.53523,0.152161,0.488831349999987,3,4.28933,2.45351,'Sale'
3,154.60847,0.331872013764936,0.4026328029507,1,0.22948,7.6127,77.04476,306.909171621315,0.658790329073784,0,103.86389,0.222947153747526,0.201702133258826,0,57.17007,-1,-1,362.003865,0.777052846252473,465.867755,69,19,13.3096000000001,95,216.354881621315,46.65398,0.75781,0.44087,0.30512,0.10674,0.18487,0.35706,0.16089,0.34162,0.01826,0.28414,0.12554,0.37886,0.4009,0.12646,0.23147,0.21793,0.0285694810536954,0.464412656379953,4,23.99539,0.18984,0.35175,0.55272,0.5329,0.47779,0.52539,0.62631,0.4586,0.2998165,0.479683499999996,4,6.18248,0.5952,'No'
2,144.142406780045,0.400025483035112,0.50283538528842,1,0.2195,16.7419567800453,67.10748,213.017865104308,0.59116936012793,0,61.94924,0.17192216508826,0.121610767211838,0,134.92336,-1,-1,298.383821,0.82807783491174,360.333061,47,11,6.67478000000008,75,157.743405104308,29.3034299999999,0.77273,0.51205,0.52078,0.20579,0.34534,0.31176,0.25487,0.27689,0,0,0.00447,0.48197,0.3635,0.14421,0.08905,0.29218,0.0185239177928225,0.437771112832493,2,14.61679,0.18341,0.48795,0.44817,0.32952,0.34122,0.54404,0.69329,0.47457,0.182585,0.54835305,3,11.29631,6.07818,'No'
6,245.38232,0.426320320164402,0.370434490328374,1,0.22948,21.65079,177.9855,322.317422562358,0.55998519690151,0,171.56025,0.298063938377813,0.244258213400373,0,2.17506,-1,-1,404.021791,0.701936061622187,575.582041,90,47,27.66713,131,178.424302562358,12.0127,0.74664,0.34351,0.18482,0.20676,0.63139,0.51154,0.56874,0.2162,0.03814,0.21952,0.37636,0.34301,0.34573,0.38668,0.29441,0.38066,0.0480680911307307,0.309989349654428,1,153.65079,0.21467,0.35431,0.44367,0.50236,0.12606,0.19026,0.22894,0.41964,0.5297975,0.379397449999993,3,-0.06963,1.92579,'No'
7,549.631490430839,0.350734797414431,0.326655457508483,1,0.22948,16.7020441043084,455.48545,1008.44469975964,0.64351598049195,0,385.00499,0.245682151627349,0.218814527461132,0,9.28889,-1,-1,1182.080724,0.754317848372652,1567.085714,215,70,47.5119899999992,278,671.05147214059,258.15319,0.51882,0.17858,0.40783,0.20139,0.16928,0.41942,0.4141,0.49646,0.18724,0.23501,0.23447,0.21855,0.07039,0.35201,0.23296,0.43484,0.0303186925740803,0.428216188907577,22,260.97712,0.28533,0.59828,0.39086,0.58694,0.76715,0.28475,0.37668,0.13573,0.335736,0.234333699999991,3,5.37502,2.31203,'Sale'
