product,call_id,dna_version,robocat_version,robocat,call_recording_duration,feature_version,agent_ring_count,agent_speech_duration,agent_speech_ratio,agent_first_half_speech_ratio,agent_spoke_first,agent_first_speech_time,agent_speech_duration_before_ring,agent_speech_duration_after_ring,agent_silence_duration,agent_silence_ratio,caller_ring_count,caller_speech_duration,caller_speech_ratio,caller_first_half_speech_ratio,caller_spoke_first,caller_first_speech_time,caller_speech_duration_before_ring,caller_speech_duration_after_ring,caller_silence_duration,caller_silence_ratio,analyzed_call_duration,conversation_switch_count,overlapping_speech_count,overlapping_speech_duration,overlapping_silence_count,overlapping_silence_duration,estimated_hold_time_duration
PFC,100000048488030,2,2,Conversation,823.327347,4,5,226.83446,0.275509444,0.352812039,TRUE,0.2195,7.62268,106.38815,589.9477623,0.716540954,0,167.41943,0.203344916,0.194086691,FALSE,12.20227,,,655.907917,0.796655084,823.327347,119,20,10.1868,181,434.4412031,
PFC,100000048626406,2,2,Conversation,254.537143,4,1,181.62722,0.713558807,0.762146934,TRUE,0.2195,7.6127,174.01452,70.92443547,0.278640809,0,19.50571,0.076632077,0.040217077,FALSE,54.44626,,,235.031433,0.923367923,254.537143,25,5,2.31473,52,53.73345547,
PFC,100000048866942,2,2,Conversation,215.875918,4,3,94.44536678,0.437498391,0.682637762,TRUE,0.2195,16.73196678,20.76284,117.0904152,0.542396837,0,21.6508,0.100292799,0.014512318,FALSE,62.66757,,,194.225118,0.899707201,215.875918,9,1,0.35918,37,95.79879517,
PFC,100000048620257,2,2,Conversation,409.913469,4,8,144.6411088,0.352857663,0.53830497,TRUE,0.22948,21.65079,45.24701934,256.4823375,0.625698731,0,80.47707,0.196326972,0.097652268,FALSE,29.66258,,,329.436399,0.803673028,409.913469,51,14,10.36647,75,187.6887401,
PFC,100000048496118,2,2,Conversation,885.394286,4,8,228.1415185,0.257672228,0.304820803,TRUE,0.2195,7.62268,162.9596664,648.562518,0.732512654,0,150.34837,0.16980951,0.167274109,FALSE,52.44081,,,735.045916,0.83019049,885.394286,80,16,8.71033,164,506.924478,
PFC,100000048878650,2,2,Hangup,97.48898,4,1,66.81815156,0.685391842,0.746803209,TRUE,0.22948,16.60227156,50.21588,28.71527288,0.294548911,0,1.33696,0.01371396,0.010848406,FALSE,43.76054,,,96.15202,0.98628604,97.48898,6,1,0.41904,16,27.79735288,
PFC,100000048829646,2,2,Unknown,115.670204,4,1,80.51700018,0.696091106,0.786256108,TRUE,0.22948,21.79048018,58.72652,33.15773897,0.286657565,0,13.04035,0.11273733,0.225474661,FALSE,7.03401,,,102.629854,0.88726267,115.670204,12,8,7.06395,13,27.18133897,
PFC,100000048817148,2,2,Conversation,392.515918,4,7,143.9030037,0.366616988,0.517732245,TRUE,0.22948,16.50250367,56.89074,239.3639347,0.609819688,0,52.48069,0.133703342,0.074985902,FALSE,0.97778,,,340.035228,0.866296658,392.515918,57,8,3.48204,83,190.3652847,
PFC,100000048806815,2,2,Conversation,641.880816,4,9,104.6420627,0.163024132,0.27236001,TRUE,0.22948,13.78866612,29.74226639,527.3412476,0.82155633,0,74.04166,0.115351103,0.184226226,FALSE,149.11111,,,567.839156,0.884648897,641.880816,18,3,2.66393,56,455.9635176,
PFC,100000048855301,2,2,Conversation,430.550204,4,6,182.1559662,0.42307718,0.608765709,TRUE,0.22948,7.6127,29.04397,241.230519,0.560284298,0,25.95087,0.060273738,0.051166948,FALSE,0.38912,,,404.599334,0.939726262,430.550204,47,11,5.91643,70,221.196079,
PFC,100000048761687,2,2,Hangup,64.783673,4,1,53.84763417,0.831191436,0.799787338,TRUE,0.2195,18.85714417,34.99049,9.039428299,0.139532507,0,0.47891,0.007392449,0,FALSE,63.69524,,,64.304763,0.992607551,64.783673,1,1,0.47891,9,9.039428299,
PFC,100000048569664,2,2,Conversation,308.610612,4,2,211.05032,0.68387253,0.722804153,TRUE,0.22948,53.78776,9.54828,94.38750288,0.305846589,0,19.07662,0.06181453,0.058969716,FALSE,8.80998,,,289.533992,0.93818547,308.610612,21,5,3.17279,46,78.48367288,
PFC,100000048858409,2,2,Hangup,88.502857,4,8,34.89069574,0.394232423,0.788464846,TRUE,0.22948,34.89069574,0,37.73823836,0.426407007,0,0,0,0,FALSE,,,,88.502857,1,88.502857,0,0,0,14,37.73823836,
PFC,100000048608808,2,2,Unknown,176.796735,4,9,95.73243236,0.541483033,0.690524886,TRUE,0.22948,19.86485265,0.0698422,71.16679697,0.402534566,0,6.50522,0.03679491,0.045711478,FALSE,69.16281,,,170.291515,0.96320509,176.796735,10,0,0,27,64.66157697,
PFC,100000048653081,2,2,Conversation,836.075102,4,7,226.1961459,0.270545248,0.345642576,TRUE,0.22948,17.07119383,158.4101973,602.3460762,0.720444939,0,169.61441,0.202869825,0.173871366,FALSE,8.28118,,,666.460692,0.797130175,836.075102,110,28,17.02124,169,450.481255,
PFC,100000048820246,2,2,Unknown,160.966531,4,2,112.6140495,0.699611583,0.741698776,TRUE,0.22948,14.44716952,98.16688,45.99783295,0.28576023,0,3.93106,0.024421599,0.004338914,FALSE,59.81406,,,157.035471,0.975578401,160.966531,10,2,0.69842,25,42.76519295,
PFC,100000048496907,2,2,Conversation,690.311837,4,14,258.4926103,0.37445774,0.50670587,TRUE,0.2195,7.63265,82.28307347,415.9652585,0.602575874,0,125.57438,0.181909643,0.161530679,FALSE,0.39909,,,564.737457,0.818090357,690.311837,102,24,13.04033,137,304.4489071,
PFC,100000048632651,2,2,Conversation,1190.034286,4,8,360.3909813,0.302840839,0.378942731,TRUE,0.2195,7.60272,249.3134559,823.068248,0.691634063,0,449.87751,0.378037436,0.398963166,FALSE,0.41905,,,740.156776,0.621962564,1190.034286,207,96,98.46639,254,473.6625539,
PFC,100000048897814,2,2,Conversation,362.370612,4,10,156.5542069,0.432027879,0.474952626,TRUE,0.2195,7.63265,70.57958676,194.7615298,0.537465024,0,107.52559,0.296728229,0.163218423,FALSE,70.9687,,,254.845022,0.703271771,362.370612,51,18,18.49799,73,107.5398195,
PFC,100000048548972,2,2,Hangup,74.396735,4,1,52.08164324,0.700052808,0.777378221,TRUE,0.22948,16.24309324,35.83855,20.32960423,0.27325936,0,0.44898,0.006034942,0.012069885,FALSE,21.08209,,,73.947755,0.993965058,74.396735,2,0,0,11,19.88062423,
PFC,100000048989129,2,2,Conversation,713.508571,4,8,327.0967324,0.458434202,0.548725624,TRUE,0.22948,15.99365211,227.2835581,377.8812264,0.529609933,0,213.28573,0.298925253,0.239816797,FALSE,2.10522,,,500.222841,0.701074747,713.508571,127,54,51.24366,149,215.8391564,
PFC,100000048576833,2,2,Conversation,2663.444898,4,8,610.2038572,0.229103241,0.246098658,TRUE,0.2195,14.78638855,504.1149856,2044.670519,0.767678926,0,514.52043,0.193178552,0.249949627,FALSE,1.67619,,,2148.924468,0.806821448,2663.444898,247,83,63.1466,459,1593.296689,
PFC,100000048526195,2,2,Conversation,394.710204,4,9,168.0481253,0.425750649,0.630289981,TRUE,0.2195,12.57143156,27.23813,217.4629857,0.55094341,0,49.16829,0.124568074,0.107783684,FALSE,5.87664,,,345.541914,0.875431926,394.710204,54,14,8.56056,72,177.264326,
PFC,100000048986014,2,2,Hangup,151.04,4,1,104.15329,0.689574219,0.768380826,TRUE,0.2195,21.66077,82.49252,44.90122247,0.297280339,0,0,0,0,FALSE,,,,151.04,1,151.04,0,0,0,20,44.90122247,
PFC,100000048483478,2,2,Conversation,275.069388,4,3,94.02625741,0.341827413,0.570994308,TRUE,0.2195,14.55691741,28.14597,176.7129719,0.642430527,0,29.77234,0.108235745,0.127440164,FALSE,0.58866,,,245.297048,0.891764255,275.069388,23,9,9.64807,40,156.5887019,
PFC,100000048514426,2,2,Conversation,851.435102,4,8,145.5192983,0.170910617,0.270750193,TRUE,0.22948,19.46575828,42.20411,695.6291824,0.817007874,0,226.50529,0.266027663,0.314049021,FALSE,4.14059,,,624.929812,0.733972337,851.435102,78,17,13.67896,154,485.5166919,
PFC,100000048979703,2,2,Conversation,426.527347,4,8,116.7745883,0.273779839,0.382926998,TRUE,0.2195,15.97370281,53.35869528,301.0824639,0.70589252,0,50.17593,0.117638248,0.156819722,FALSE,21.14195,,,376.351417,0.882361752,426.527347,35,6,3.71155,65,254.6180839,
PFC,100000048937752,2,2,Conversation,340.427755,4,5,221.96557,0.652019604,0.693139077,TRUE,0.22948,21.6508,99.36417,111.7075365,0.328138746,0,136.81907,0.401903394,0.224911274,FALSE,6.08617,,,203.608685,0.598096606,340.427755,47,34,95.71254,46,71.50894647,
PFC,100000048728948,2,3,Conversation,637.962449,4,8,297.324308,0.466052992,0.453291187,TRUE,0.2195,21.66077,221.3370059,332.0177328,0.520434601,0,126.25319,0.19790066,0.184137797,FALSE,6.26576,,,511.709259,0.80209934,637.962449,112,37,26.9687,145,233.5014974,
PFC,100000048494728,2,2,Conversation,334.419592,4,3,138.9542415,0.415508675,0.628140659,TRUE,0.22948,17.39048145,43.43135,191.1351918,0.571543045,0,37.39494,0.111820422,0.109492365,FALSE,22.09977,,,297.024652,0.888179578,334.419592,47,7,4.73921,61,159.2377412,
PFC,100000048814286,2,2,Conversation,1328.84898,4,9,499.4754385,0.375870732,0.276243307,TRUE,0.22948,15.4748366,429.7339446,819.5059678,0.616703614,0,146.98609,0.110611584,0.138392024,FALSE,15.08571,,,1181.86289,0.889388416,1328.84898,121,28,15.87396,283,690.0899739,
PFC,100000048478188,2,2,Conversation,491.049796,4,8,198.1894743,0.403603618,0.56969781,TRUE,0.2195,21.67075,43.99995,284.9083942,0.580202653,0,63.97466,0.13028141,0.084942538,FALSE,34.33197,,,427.075136,0.86971859,491.049796,55,5,1.79588,87,222.7296142,
PFC,100000048553401,2,2,Unknown,110.027755,4,1,89.70612474,0.815304509,0.851284796,TRUE,0.22948,59.68435474,30.02177,18.41813773,0.167395379,0,1.8059,0.016413131,0,FALSE,71.73696,,,108.221855,0.983586869,110.027755,5,2,1.21724,15,17.82947773,
PFC,100000048746368,2,2,Conversation,277.942857,4,7,132.2494087,0.475815101,0.564660373,TRUE,0.22948,21.64082,56.95053948,138.3700923,0.497836475,0,19.98455,0.07190165,0.003498334,FALSE,138.48526,,,257.958307,0.92809835,277.942857,25,8,5.07845,52,123.4639923,
PFC,100000048468540,2,2,Conversation,650.501224,4,9,297.0647353,0.456670525,0.384489937,TRUE,0.2195,20.64307859,222.84345,343.598847,0.528206304,0,148.47249,0.228243214,0.250283864,FALSE,25.48209,,,502.028734,0.771756786,650.501224,101,30,16.18326,164,213.2651649,
PFC,100000048860033,2,2,Hangup,363.781224,4,3,89.97549011,0.247334068,0.433780937,TRUE,0.22948,15.30521011,20.51336,269.4975165,0.740823052,0,54.28665,0.14922884,0.151911205,FALSE,27.60726,,,309.494574,0.85077116,363.781224,36,8,4.33019,60,220.1696324,
PFC,100000048556709,2,2,Conversation,100.780408,4,1,64.67303,0.641722248,0.729634673,TRUE,0.22948,21.65079,43.02224,34.1318678,0.338675626,0,38.09342,0.37798438,0.19087321,FALSE,1.91565,,,62.686988,0.62201562,100.780408,19,18,21.34151,17,17.8089878,
PFC,100000048717366,2,3,Conversation,531.017143,4,6,170.4126913,0.320917495,0.541012859,TRUE,0.22948,17.43038948,30.73012971,354.4185106,0.667433275,0,59.28522,0.111644644,0.090563291,FALSE,71.43764,,,471.731923,0.888355356,531.017143,53,9,4.26028,84,299.3935706,
PFC,100000048969922,2,2,Hangup,85.263673,4,1,60.38274512,0.708188411,0.790772915,TRUE,0.22948,17.92924512,42.4535,22.89544035,0.268525147,0,1.48662,0.017435561,0.013573893,FALSE,25.522,,,83.777053,0.982564439,85.263673,4,2,1.13742,13,22.54624035,
PFC,100000048874738,2,2,Hangup,60.133878,4,1,48.95872163,0.814162054,0.739507957,TRUE,0.2195,18.74739163,30.21133,9.159736866,0.152322404,0,0,0,0,FALSE,,,,60.133878,1,60.133878,0,0,0,9,9.159736866,
PFC,100000048982609,2,2,Conversation,82.703673,4,1,50.67482755,0.612727654,0.779953366,TRUE,0.2195,14.39727755,36.27755,30.05333524,0.363385738,0,33.84306,0.40920867,0.288468361,FALSE,2.13515,,,48.860613,0.59079133,82.703673,19,15,18.48795755,15,15.49641524,
PFC,100000049001562,2,2,Unknown,272.875102,4,7,108.74282,0.398507666,0.476480929,TRUE,0.22948,21.67075,28.71468,155.0030303,0.568036546,0,6.61498,0.024241787,0.029177891,FALSE,26.73923,,,266.260122,0.975758213,272.875102,12,2,1.09751,44,149.4855603,
PFC,100000049049137,2,2,Conversation,123.924898,4,1,73.3732342,0.592078229,0.753583419,TRUE,0.2195,15.1655342,58.2077,48.55964095,0.391847334,0,32.566,0.262788193,0.159625534,FALSE,2.20499,,,91.358898,0.737211807,123.924898,18,9,7.79229,23,23.78593095,
PFC,100000049101235,2,2,Conversation,1632.130612,4,13,466.6294634,0.285902035,0.333847011,TRUE,0.2195,21.67076,147.90366,1153.278926,0.706609458,0,163.92677,0.100437287,0.105242607,FALSE,74.35102,,,1468.203842,0.899562713,1632.130612,126,20,11.79275,237,1001.144906,
PFC,100000048981603,2,2,Conversation,258.716735,4,3,107.8649092,0.416922814,0.427006291,TRUE,0.22948,16.32290916,40.73746,146.5216671,0.566340121,0,115.20814,0.445306099,0.41464724,FALSE,2.16508,,,143.508595,0.554693901,258.716735,48,25,24.74377916,46,58.61150364,
PFC,100000048538491,2,2,Unknown,87.301224,4,1,65.44126508,0.749603065,0.808913678,TRUE,0.22948,20.80272508,44.63854,19.90476274,0.228000958,0,1.7161,0.019657227,0,FALSE,77.34422,,,85.585124,0.980342773,87.301224,2,1,0.16962,11,18.35828274,
PFC,100000049092269,2,2,Conversation,427.258776,4,9,157.9910604,0.369778386,0.471242423,TRUE,0.2195,16.43265043,69.43231,257.7538834,0.603273468,0,118.17137,0.276580322,0.155360123,FALSE,0.8381,,,309.087406,0.723419678,427.258776,61,19,12.49162,93,152.0741334,
PFC,100000048512315,2,2,VoiceMail,220.107755,4,7,88.62857726,0.402659948,0.755494044,TRUE,0.22948,19.59547152,0.628566259,124.0660258,0.563660403,0,25.0531,0.113821978,0,FALSE,151.39592,,,195.054655,0.886178022,220.107755,3,0,0,35,99.01292582,
PFC,100000048939671,2,2,Conversation,160.914286,4,1,110.2594103,0.685205851,0.787574489,TRUE,0.2195,20.24399027,90.01542,48.65941088,0.302393355,0,15.19549,0.0944322,0.033482173,FALSE,70.98866,,,145.718796,0.9055678,160.914286,14,3,1.57643,28,35.04035088,
PFC,100000048699559,2,2,Abandoned,265.978776,4,4,102.2776018,0.384532944,0.59771184,TRUE,0.2195,21.6907,27.01865,158.1038953,0.594422975,0,32.75551,0.123150841,0.008564954,FALSE,131.85034,,,233.223266,0.876849159,265.978776,20,5,4.07076,44,129.4191453,
PFC,100000049097247,2,2,Unknown,96.809796,4,1,66.64851,0.688447995,0.754714492,FALSE,0.2195,7.62268,59.02583,28.16582115,0.290939784,0,5.00862,0.051736706,0.013191847,TRUE,0.18957,,,91.801176,0.948263294,96.809796,6,1,0.60862,19,23.76582115,
PFC,100000048894169,2,2,Unknown,183.745306,4,1,122.09252,0.664466063,0.745318414,TRUE,0.2195,21.68073,100.41179,59.68725312,0.324836887,0,11.73331,0.06385638,0.033231325,FALSE,22.98775,,,172.011996,0.93614362,183.745306,18,3,1.43674,35,49.39068312,
PFC,100000048799238,2,2,Hangup,138.866939,4,1,60.94149054,0.438848087,0.777414415,TRUE,0.22948,15.50476054,45.43673,75.9299836,0.546782295,0,34.75103,0.250246965,0.086648846,FALSE,8.55057,,,104.115909,0.749753035,138.866939,12,6,3.30249,29,44.4814436,
PFC,100000048609203,2,2,Conversation,1106.703673,4,5,559.3389169,0.505409832,0.554785732,TRUE,0.2195,11.88299689,454.90627,540.6001303,0.488477759,0,170.54242,0.154099443,0.109897132,FALSE,61.00136,,,936.161253,0.845900557,1106.703673,159,32,17.18095,223,387.2386603,
PFC,100000048867863,2,2,Unknown,117.080816,4,1,69.26256687,0.591579127,0.734462679,FALSE,0.22948,15.15555687,54.10701,45.8857356,0.391915065,0,6.35557,0.054283616,0.009033077,TRUE,0.19955,,,110.725246,0.945716384,117.080816,9,3,1.63629,21,41.1664556,
PFC,100000048870287,2,2,Unknown,104.85551,4,1,68.12517,0.649705199,0.781528696,TRUE,0.2195,7.59274,60.53243,34.80091247,0.331893979,0,14.50702,0.138352481,0.114373961,FALSE,0.38912,,,90.34849,0.861647519,104.85551,12,5,6.2458,15,26.53969247,
PFC,100000049029797,2,2,Conversation,159.190204,4,1,101.05036,0.634777502,0.686547521,TRUE,0.2195,21.63085,79.41951,56.1643338,0.352812751,0,75.45849,0.474014657,0.467132789,FALSE,1.23719,,,83.79957,0.5264116,159.190204,34,21,41.26625,24,23.34697331,
PFC,100000048579269,2,2,Unknown,77.270204,4,2,48.58957952,0.628826857,0.773261101,TRUE,0.22948,14.44716952,0,25.52779001,0.330370423,0,5.75692,0.074503751,0.011879353,FALSE,18.85714,,,71.513284,0.925496249,77.270204,6,0,0,16,19.77087001,
PFC,100000048696897,2,3,Conversation,789.315918,4,6,117.3931648,0.14872773,0.209553673,TRUE,0.22948,7.65261,64.22398,665.7866988,0.843498381,0,175.50136,0.222346156,0.303295492,FALSE,0.34921,,,613.814558,0.777653844,789.315918,67,25,28.8445,102,521.1652119,
PFC,100000049107395,2,2,Conversation,431.124898,4,4,156.2548336,0.362435188,0.574582791,TRUE,0.22948,7.62268,45.13737027,270.4800418,0.627382095,0,147.98357,0.343249881,0.32283814,FALSE,0.60862,,,283.141328,0.656750119,431.124898,75,39,34.15232,88,157.1576435,
PFC,100000048916111,2,2,Abandoned,399.15102,4,3,160.7846644,0.402816619,0.706597389,TRUE,0.22948,20.13424435,7.32339,234.0262196,0.586309963,0,7.72245,0.019347188,0.036894757,FALSE,0.23946,,,391.42857,0.980652812,399.15102,17,3,1.20724,39,227.5110096,
PFC,100000048933246,2,2,Conversation,800.496327,4,11,346.3031699,0.432610567,0.513882366,TRUE,0.2195,21.38140989,147.64458,440.5242229,0.550313859,0,222.22505,0.277609081,0.162180682,FALSE,1.51655,,,578.271277,0.722390919,800.496327,125,37,31.85774,169,250.7755223,
PFC,100000048694774,2,2,Conversation,164.257959,4,1,114.8091,0.698956085,0.735165831,TRUE,0.22948,21.68073,93.12837,47.44341682,0.288834813,0,27.16828,0.165400083,0.130420463,FALSE,8.65034,,,137.089679,0.834599917,164.257959,20,8,8.83994,29,29.92324174,
PFC,100000048983875,2,2,Unknown,94.249796,4,1,66.20951846,0.70248978,0.75838442,TRUE,0.22948,16.35284846,49.85667,26.04481269,0.276338133,0,8.52063,0.090404758,0.143334846,FALSE,29.13379,,,85.729166,0.909595242,94.249796,10,7,6.87438,15,24.39856269,
PFC,100000049096020,2,2,Abandoned,1065.06449,4,10,219.8206381,0.206391857,0.347888048,TRUE,0.22948,21.64082,102.5371228,834.8175481,0.783818779,0,67.67627,0.063541946,0.119870601,FALSE,55.41406,,,997.38822,0.936458054,1065.06449,58,6,4.1705,111,771.3117781,
PFC,100000048951820,2,2,Conversation,604.577959,4,8,229.7279,0.379980607,0.451421882,TRUE,0.2195,21.63083,150.66757,364.5634377,0.603004844,0,150.72734,0.249310015,0.211501756,FALSE,15.36508,,,453.850619,0.750689985,604.577959,99,26,19.07668,128,234.2896477,
PFC,100000048659071,2,2,Conversation,1836.773878,4,9,383.3986071,0.208734789,0.271457941,TRUE,0.2195,7.63265,299.1800123,1443.617448,0.785952732,0,262.82275,0.143089334,0.177234827,FALSE,11.62358,,,1573.951128,0.856910666,1836.773878,175,33,21.99984,296,1204.630362,
PFC,100000048907574,2,2,Conversation,1224.724898,4,7,240.4038071,0.196292088,0.204919174,TRUE,0.22948,14.56690741,172.56796,975.2716578,0.796318961,0,169.4744,0.138377525,0.083470043,FALSE,0.28934,,,1055.250498,0.861622475,1224.724898,117,26,15.26508,175,821.0623378,
PFC,100000048687665,2,2,Conversation,1773.453061,4,3,429.26415,0.242049908,0.212738949,TRUE,0.22948,15.70431,354.27456,1339.888684,0.755525316,0,730.96881,0.412172629,0.420078669,FALSE,4.51973,,,1042.484251,0.587827371,1773.453061,243,100,67.9554,359,676.8752742,
PFC,100000048623817,2,2,Unknown,151.092245,4,1,109.86031,0.727107536,0.775218113,TRUE,0.22948,21.63084,88.22947,39.3106698,0.260176621,0,4.84899,0.032092911,0.030376013,FALSE,27.51746,,,146.243255,0.967907089,151.092245,14,0,0,30,34.4616798,
PFC,100000049071313,2,2,Conversation,516.649796,4,4,190.0978235,0.367943286,0.516932261,TRUE,0.22948,15.91383351,78.39173,321.1302781,0.62156277,0,78.83091,0.152580937,0.152098154,FALSE,5.70703,,,437.818886,0.847419063,516.649796,37,9,6.45533,79,248.7546981,
PFC,100000049315259,2,2,Hangup,99.84,4,1,71.53742129,0.716520646,0.755363808,TRUE,0.2195,16.92154129,54.61588,26.34702315,0.263892459,0,0.77823,0.007794772,0,FALSE,84.75737,,,99.06177,0.992205228,99.84,2,0,0,14,25.56879315,
PFC,100000049335173,2,2,Hangup,76.90449,4,1,58.27755,0.757791255,0.741824437,TRUE,0.2195,21.6508,36.62675,16.64145247,0.216391169,0,0,0,0,FALSE,,,,76.90449,1,76.90449,0,0,0,11,16.64145247,
PFC,100000049350449,2,2,Hangup,2084.205714,4,7,776.6146545,0.372619003,0.392045413,TRUE,0.22948,7.6127,578.21551,1298.591513,0.623063023,0,416.7626,0.199962315,0.216655312,FALSE,13.67891,,,1667.443114,0.800037685,2084.205714,218,79,60.60274,373,942.431653,
PFC,100000049040051,2,2,Hangup,68.179592,4,1,54.33650093,0.796961368,0.727224268,TRUE,0.22948,18.75737093,35.57913,11.84762622,0.173770858,0,3.1229,0.045804029,0.081071767,FALSE,0.26939,,,65.056692,0.954195971,68.179592,6,3,0.75828,10,9.483006218,
PFC,100000049180787,2,2,Hangup,73.090612,4,1,52.43084,0.717340279,0.732720804,TRUE,0.22948,7.62268,44.80816,18.67428447,0.25549498,0,0,0,0,FALSE,,,,73.090612,1,73.090612,0,0,0,11,18.67428447,
PFC,100000049032575,2,2,Hangup,72.777143,4,1,51.72244497,0.710696282,0.721972873,TRUE,0.22948,30.26121497,21.46123,19.14649751,0.26308394,0,0.87801,0.012064365,0.02412873,FALSE,11.62358,,,71.899133,0.987935635,72.777143,2,2,0.87801,10,19.14649751,
PFC,100000049252106,2,2,Conversation,974.001633,4,6,287.44656,0.295119177,0.353426286,TRUE,0.22948,35.73877,190.86606,678.6131229,0.696726884,0,238.59771,0.244966437,0.261540547,FALSE,46.31474,,,735.403923,0.755033563,974.001633,142,43,29.62266,210,470.0172058,
PFC,100000049227417,2,2,Conversation,1038.367347,4,5,395.0819691,0.380483815,0.340653417,TRUE,0.2195,7.63265,328.2638205,638.4663303,0.6148752,0,179.25296,0.172629619,0.205337274,FALSE,25.19274,,,859.114387,0.827370381,1038.367347,109,31,25.13281,211,484.3461803,
PFC,100000049314535,2,2,Conversation,410.853878,4,8,109.73064,0.26707948,0.486658617,TRUE,0.2195,21.64083,22.05988,290.8066847,0.70781049,0,72.16602,0.175648871,0.191943716,FALSE,3.11293,,,338.687858,0.824351129,410.853878,37,9,4.67937,54,224.1182183,
PFC,100000049174021,2,2,Unknown,72.150204,4,1,51.67256488,0.71618044,0.730343382,TRUE,0.2195,32.19683488,19.47573,18.50212892,0.256439038,0,3.04309,0.04217715,0.030422922,FALSE,8.54059,,,69.107114,0.95782285,72.150204,7,3,0.99773,12,16.45676892,
PFC,100000049127492,2,2,Unknown,219.062857,4,4,147.7342631,0.674392113,0.768173599,TRUE,0.22948,20.78277311,43.86031,65.84106555,0.300557869,0,7.48297,0.034159009,0.053925801,FALSE,0.25941,,,211.579887,0.965840991,219.062857,14,7,4.07073,34,62.42882555,
PFC,100000049283185,2,2,Conversation,1443.787755,4,3,323.5053,0.224067076,0.217183986,FALSE,0.22948,7.6127,253.85358,1115.932342,0.772919938,0,433.53515,0.300276234,0.340073029,TRUE,0.17959,,,1010.252605,0.699723766,1443.787755,186,60,27.87646,291,710.2736516,
PFC,100000049308596,2,2,Hangup,70.112653,4,1,56.30204,0.80302253,0.741290919,TRUE,0.2195,21.66077,34.64127,11.84508012,0.168943545,0,1.15736,0.016507149,0.010245797,FALSE,0.32925,,,68.955293,0.983492851,70.112653,5,3,1.15736,11,11.84508012,
PFC,100000049312598,2,2,Conversation,1104.509388,4,4,415.60569,0.376280813,0.310726051,TRUE,0.22948,7.6127,331.31725,683.4061923,0.618741859,0,275.7432,0.249652201,0.282162534,FALSE,69.69161,,,828.766188,0.750347799,1104.509388,87,20,9.88757,237,417.5505623,
PFC,100000049314930,2,2,Hangup,113.789388,4,1,69.02314,0.606586793,0.695040806,TRUE,0.2195,21.6508,47.37234,42.77078315,0.375876731,0,0,0,0,FALSE,,,,113.789388,1,113.789388,0,0,0,15,42.77078315,
PFC,100000049251690,2,2,Conversation,302.393469,4,7,106.83721,0.353305283,0.57892163,TRUE,0.22948,21.64082,19.30615,186.41703,0.616471747,0,45.52653,0.150553946,0.046654248,FALSE,74.50068,,,256.866939,0.849446054,302.393469,23,0,0,59,141.6188532,
PFC,100000049109213,2,2,Unknown,199.47102,4,2,124.2575685,0.622935444,0.7021872,TRUE,0.22948,17.8095185,2.15511,72.090549,0.361408635,0,8.41086,0.042165824,0.037214027,FALSE,13.58912,,,191.06016,0.957834176,199.47102,16,5,2.58412,42,66.263809,
PFC,100000049183625,2,2,Unknown,77.635918,4,1,51.82223,0.667503281,0.710843118,FALSE,0.22948,7.6127,44.20953,23.82820047,0.306922377,0,11.43402,0.14727745,0.122602788,TRUE,0.17959,,,66.201898,0.85272255,77.635918,10,3,1.49661,14,13.89079047,
PFC,100000049246539,2,2,Conversation,505.051429,4,7,268.5494801,0.531726998,0.516277342,TRUE,0.22948,21.62086,176.89778,227.4924251,0.450434178,2,83.15104884,0.164638776,0.149545914,FALSE,4.37007,5.72699,76.77553293,421.1321262,0.833840084,505.051429,78,33,21.22180592,89,165.3137496,
PFC,100000049192462,2,2,Conversation,1844.767347,4,11,541.3889508,0.293472752,0.275430374,TRUE,0.22948,21.65078707,35.06984,1289.519893,0.699014916,0,529.12718,0.286825968,0.395433007,FALSE,8.52063,,,1315.640167,0.713174032,1844.767347,211,66,57.0102,305,819.2786485,
PFC,100000049231290,2,2,Conversation,519.053061,4,5,129.4757143,0.249446008,0.374370952,FALSE,0.22948,21.75056426,40.67751,382.7428796,0.737386808,0,38.42269,0.07402459,0.049093324,TRUE,0.20952,,,480.630371,0.92597541,519.053061,22,4,1.68616,67,346.0063496,
PFC,100000049303479,2,2,Hangup,92.36898,4,1,57.20001039,0.619255624,0.745298484,TRUE,0.22948,14.97596039,42.22405,33.19345941,0.359357215,0,0,0,0,FALSE,,,,92.36898,1,92.36898,0,0,0,11,33.19345941,
PFC,100000049107395,2,2,Conversation,431.124898,4,4,156.2548336,0.362435188,0.574582791,TRUE,0.22948,7.62268,45.13737027,270.4800418,0.627382095,0,147.98357,0.343249881,0.32283814,FALSE,0.60862,,,283.141328,0.656750119,431.124898,75,39,34.15232,88,157.1576435,
PFC,100000049183673,2,2,Hangup,74.44898,4,1,58.13789,0.780909154,0.693104459,TRUE,0.22948,21.6508,36.48709,14.40723247,0.193518198,0,1.23719,0.016617958,0.033235915,FALSE,1.7161,,,73.21179,0.983382042,74.44898,2,2,1.23719,10,14.40723247,
PFC,100000049035983,2,2,Conversation,124.133878,4,1,70.79911,0.570344785,0.72736661,TRUE,0.22948,7.6127,63.18641,51.43309247,0.414335662,0,33.75327,0.271910219,0.084715633,FALSE,8.87982,,,90.380608,0.728089781,124.133878,17,8,6.34556,20,24.37459247,
